#CODE;RUSSIAN;x
faction_succ_gavelkind_desc;Сторонники стремятся установить правило равного раздела в государстве [This.GetName]. При достаточном влиянии, §Y[From.GetBestName]§! может послать ультиматум, который получит §Y[From.Liege.GetBestName]§!.;x
faction_lower_crown_authority_short;Ослабление Короны;x
faction_lower_crown_authority_title;"Ослабление Короны" - [This.GetName];x
faction_lower_crown_authority_desc;Сторонники стремятся снизить Авторитет(власть) Короны в государстве [This.GetName]. При достаточном влиянии, §Y[From.GetBestName]§! может послать ультиматум, который получит §Y[From.Liege.GetBestName]§!.;x
faction_independence_title;Сепаратисты;x
faction_independence_desc;Сторонники стремятся утвердить независимость. При достаточном влиянии, §Y[From.GetBestName]§! может послать ультиматум, который получит §Y[From.Liege.GetBestName]§!. Лидер сторонников независимости будет иметь больше шансов попасть под удар, чем лидеры других фракций, но он не будет долго думать и нанесет удар, если его сюзерен атакован.;x
faction_claimant_short;Претенденты;x
faction_claimant_title;[New.GetTitledFirstName] - [This.GetName];x
faction_claimant_desc;Эта фракция считает, что §Y[New.GetTitledName]§! имеет больше прав на трон державы [This.GetName]§! и стремится их отстоять. При достаточном влиянии, §Y[From.GetTitledName]§! может послать ультиматум, который получит §Y[From.Liege.GetBestName]§!.;x
faction_succ_seniority_ultimatum;Требование установить Старшинство.;x
faction_succ_seniority_ultimatum_desc;Послать ультиматум сюзерену (§Y[Root.Liege.GetBestName]§!), с требованием установить наследование по старшинству. Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
faction_succ_primogeniture_ultimatum;Требование установить Первородство.;x
faction_succ_primogeniture_ultimatum_desc;Послать ультиматум сюзерену  (§Y[Root.Liege.GetBestName]§!), с требованием установить первородство. Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
faction_succ_feudal_elective_ultimatum;Требование по установлению Выборной монархии.;x
faction_succ_feudal_elective_ultimatum_desc;Послать ультиматум сюзерену  (§Y[Root.Liege.GetBestName]§!), с требованием установления выборной монархии. Если [Root.Liege.GetSubjectPronoun] откажет,то Ваша фракция восстанет.;x
faction_succ_gavelkind_ultimatum;Требование на установление Равного Раздела.;x
faction_succ_gavelkind_ultimatum_desc;Послать ультиматум сюзерену (§Y[Root.Liege.GetBestName]§!), с требованием установления равного раздела. Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
faction_lower_crown_authority_ultimatum;Требование понижения Авторитета Короны;x
faction_lower_crown_authority_ultimatum_desc;Послать ультиматум сюзерену (§Y[Root.Liege.GetBestName]§!), с требованием понизить Авторитет Короны. Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
faction_independence_ultimatum;Требование Независимости.;x
faction_independence_ultimatum_desc;Послать ультиматум сюзерену (§Y[Root.Liege.GetBestName]§!), с требованием предоставить независимость Вам и Вашим последователям. Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
faction_claimant_ultimatum;Требование коронования претендента.;x
faction_claimant_ultimatum_desc;Послать ультиматум сюзерену (§Y[Root.Liege.GetBestName]§!), с требованием короновать претендента (§Y[Root.SupportedClaimant.GetBestName]§!) на титул "§Y[Root.SupportedClaimantTitle.GetName]§!". Если [Root.Liege.GetSubjectPronoun] откажет, то Ваша фракция восстанет.;x
REVOLT_DISTANCE_LESS_THAN;Мятежное расстояние меньше чем ;x
REVOLT_DISTANCE_AT_LEAST;Мятежное расстояние не менее чем ;x
LOADING_TIP_51;При Агнатическо-Когнатическом наследовании, преимущество имеет та дочь, у которой есть потомок мужского пола, даже если она младше.;x
OPINION_DIFF_LOWER_THAN;Разница между §Y$FIRST$§! И §Y$SECOND$§! ниже §Y$VAL$§!;x
OPINION_DIFF_AT_LEAST;Разница между §Y$FIRST$§! и §Y$SECOND$§! как минимум §Y$VAL$§!;x
FACTION_CANCELLED_SETUP;Фракция расформирована;x
FACTION_CANCELLED_LOG;Фракция $OBJECTIVE$, во главе с §Y$CHARNAME$§! расформирована.;x
FACTION_CREATED_SETUP;Фракция основана;x
FACTION_CREATED_LOG;§Y$CHARNAME$§! создает фракцию $OBJECTIVE$.;x
FACTION_MEMBER_JOINS_SETUP;Правитель присоединился к фракции.;x
FACTION_MEMBER_JOINS_LOG;§Y$CHARNAME$§! присоединяется к фракции $OBJECTIVE$.;x
FACTION_MEMBER_LEAVES_SETUP;Правитель покинул фракцию;x
FACTION_MEMBER_LEAVES_LOG;§Y$CHARNAME$§! покинул фракцию $OBJECTIVE$.;x
FACTIONS_LABEL;Фракции - $TITLE$;x
RETINUE_OF;Гвардия ($CHARACTER$);x
TECH_RECRUITMENT;Организованность;x
TECH_RECRUITMENT_DESC;Вербовка и полевые учения.;x
START_A_FACTION;Начало фракции;x
USED_IN_RETINUES;Используется в гвардии: §R-$LOSS$%§!;x
RETINUES_NOT_REINFORCING;§YНе пополнять.§!;x
RETINUES_HALF_REINFORCING;§YПополнять с ополовиненной скоростью.§!;x
RETINUES_FULL_REINFORCING;§YПополнять с максимальной скоростью.§!;x
RETINUES_NOT_REFINORCING_DESC;Сделает вербовку бесплатной.;x
RETINUES_HALF_REINFORCING_DESC;Уменьшит вдвое стоимость вербовки.\n(§Y$GROWTH$%§! пополнение в месяц).;x
RETINUES_FULL_REINFORCING_DESC;Вы будете платить полную стоимость за вербовку.\n(§Y$GROWTH$%§! пополнение в месяц);x
RETINUES_NOT_REINFORCING_BUTTON;§YНе пополнять.§!;x
RETINUES_HALF_REINFORCNIG_BUTTON;§YПополнять с ополовиненной скоростью.§!;x
RETINUES_FULL_REINFORCING_BUTTON;§YПополнять с максимальной скоростью.§!;x
MIL_RETINUES;Гвардия;x
REALM_MANPOWER;Рекруты (Всего войск в стране): §Y$SIZE$§!\n;x
AVERAGE_RETINUE_TECH;Средний уровень Вербовки:;x
TECH_EFFECT_ON_RETINUES;Процент войск от технологии: §Y$PERCENT$%§! государственных рекрутов;x
DEF_BONUS_AGAINST_ENEMY;Бонус обороны: $PERC$ ($DAMAGE$ урон);x
BONUS_AGAINST_ENEMY;Бонус атаки: $PERC$;x
MORALE_OFFENCE;Боевой дух атакующих;x
ATT_BONUS_MORALE;Бонус к боевому духу атакующих: $PERC$;x
MORALE_ATT_COMBAT_MODIFIER;Модификатор боевого духа атакующих: $PERC$;x
DEF_BONUS_MORALE;Бонус к боевому духу обороняющихся: $PERC$ ($DAMAGE$ урон);x
alert_can_press_weak_claims_name;Имеет слабые претензии;x
TERRAIN_SPEC_BONUS;Модификатор битвы на местности: $PERC$;x
TACTIC_CHANGE_DAYS;Следующее изменение тактики: §Y$DAYS$§! дней\n;x
NO_TERRAIN_SPEC;Не имеет рельефную специализацию;x
A_TERRAIN_SPEC;Имеет рельефную специализацию;x
HAS_TERRAIN_SPEC_IN;Имеет рельефную специализацию §Y$TYPE$§!;x
DOES_NOT_HAVE_TERRAIN_SPEC_IN;Не имеет рельефной специализации §Y$TYPE$§!;x
NO_MORE_LEADERSHIP_TRAITS;Не может иметь больше лидерских черт;x
MORE_LEADERSHIP_TRAITS;Может иметь больше лидерских черт;x
COMBAT_IN_TERRAIN;Битва на §Y$TERRAIN$§!: $PERC$;x
DAMAGE_COMBAT_MODIFIER;Модификатор урона: $PERC$;x
PURSUIT_COMBAT_MODIFIER;Модификатор преследования: $PERC$;x
RETREAT_COMBAT_MODIFIER;Модификатор отступления: $PERC$;x
DEFENCE_COMBAT_MODIFIER;Модификатор обороны: $PERC$;x
EXPERIMENT_COMBAT_MODIFIER;Модификатор инициативы: $PERC$;x
LIGHT_INFANTRY_COMBAT_MODIFIER;Модификатор влияния Легкой пехоты: $PERC$;x
HEAVY_INFANTRY_COMBAT_MODIFIER;Модификатор влияния Тяжелой пехоты: $PERC$;x
CAVALRY_COMBAT_MODIFIER;Модификатор влияния Кавалерии: $PERC$;x
MORALE_DEF_COMBAT_MODIFIER;Модификатор морали обороняющихся: $PERC$;x
FLANKING_COMBAT_MODIFIER;Модификатор фланговой атаки: $PERC$;x
CENTER_COMBAT_MODIFIER;Модификатор управления в центре битвы: $PERC$;x
VS_REL_COMBAT_MODIFIER;Модификатор борьбы с неверными: $PERC$;x
AVERAGE_FLANK_DAMAGE;Потери с фланга: §Y$DAMAGE$§! солдат в день;x
//VS_REL_ENEMY;Воюет с врагом религии.;x
flat_terrain_leader;Эксперт по равнине;x
flat_terrain_leader_desc;Этот человек является экспертом по управлению войском на равнинной местности.;x
rough_terrain_leader;Эксперт по пересечённой местности;x
rough_terrain_leader_desc;Этот человек является экспертом по управлению войском на пересеченной местности.;x
mountain_terrain_leader;Эксперт по высокогорью;x
mountain_terrain_leader_desc;Этот человек является экспертом по управлению войском на высокогорье.;x
desert_terrain_leader;Эксперт по пустыне;x
desert_terrain_leader_desc;Этот человек является экспертом по управлению войском в пустыне.;x
holy_warrior;Святой Воин;x
holy_warrior_desc;Этот человек хорошо сражается с неверными и еретиками, но колеблется в битве с единоверцами.;x
unyielding_leader;Упорный;x
unyielding_leader_desc;Этот человек будет упорно сражаться до последней капли крови, вдохновляя своих людей поступать также, отказываясь отдать врагу хотя бы пядь земли.;x
MIN_RETINUE;Минимальная гвардия для всех феодалов: $MIN_RET$;x
BUY_RETINUE;Создать гвардию: §Y$NAME$§! . Появится без солдат, но со временем пополнит свои ряды.;x
RETTYPE_INF1;Наступательная;x
RETTYPE_INF2;Оборонительная;x
RETTYPE_CAV1;Конная;x
RETTYPE_SKIR1;Стрелковая;x
LEVY_UPKEEP;Содержание войска;x
RETINUE_UPKEEP;Содержание гвардии;x
LIEGE_LEVY_OF;Войско $VASSAL$;x
LIEGE_LEVY_DESC_COULD_SUPPLY;$TYPE$, которое §Y$VASSAL$§! может предоставить, не больше чем §Y$NUM$§!\n;x
LIEGE_LEVY_DESC_LIEGE_TOTAL;Из них Вы можете призвать $PERC$ (§Y$NUM$§!) за счёт:\n;x
LIEGE_LEVY_DESC_TAXLIEGE;$VASSAL$ лоялен правителю, известному как $TAX_LIEGE$: $VALUE$;x
#LIEGE_LEVY_DESC_OP;Мнение: $VALUE$\n;x
#LIEGE_LEVY_DESC_LAWS;Законы: $VALUE$;x
LIEGE_LEVY_DESC_CROWN;Авторитет Короны: $VALUE$;x
LIEGE_LEVY_DESC_DEPLETION;В настоящее время только §Y$NUM$§! $TYPE$ может быть поднято из-за нехватки ополченцев;x
TROOPS;Войско;x
LIEGE_COSTS;Поддержка сюзерена:§Y$LEVY$§!\nНалог: §Y$TAX$§!;x
LIEGE_EXPENSE;Сюзерен;x
CONFIRM_DISBAND_NO_RET;\nНи одна гвардия не будет расформирована.;x
CONFIRM_DISBAND_RET;\n§RВсе гвардии будут расформированы!§!;x
obj_improve_martial_title;улучшить военные способности;x
obj_improve_martial_desc;[This.GetTitledFirstName] хочет улучшить свои военные способности, так как они хуже некуда(ниже §Y8§!).;x
improve_martial_quit;Вы ищите какой-либо способ улучшить свои военные способности.;x
EVTDESC94000;Умение вести людей в бой всегда восхищало Вас. Для изучения этой науки, Вы заказали миниатюрную армию из дерева. [Root.Spouse.GetFirstName] высмеивает Вас за игру в "солдатики", но что [Root.Spouse.GeSheHe] понимает в войне?;x
EVTOPTA94000;Вперед, воины! Бьёмся до конца!;x
EVTDESC94001;Вы узнали о других энтузиастах округа [Root.Location.GetName], которые разделяют Ваши интересы в миниатюрных армиях и используют их в славных битвах друг против друга. Они скоро проведут турнир, чтобы определить лучшего генерала. Возможно Вам следует украсить их турнир своим присутствием?;x
EVTOPTA94001;Да! Моя армия сокрушит неприятеля!;x
EVTOPTB94001;Нет, у меня нет времени на глупые игры.;x
EVTTOOLTIP94002;Вы ищите родственные души.;x
EVTDESC94002;Вы закончили свой путь около небольшой хижины. Ваша охрана ударом ноги выбила дверь ветхой лачуги и объявила о Вашем присутствии удивленным крестьянским детям. Они уже сидели за столом, в самом разгаре битвы с собственными раскрашенными армиями.;x
EVTOPTA94002;Итак, кто первый сразится со мной?;x
EVTTOOLTIP94003;Ваша великая армия потерпела поражение в битве.;x
EVTDESC94003;В то время, как Ваша стража стоит вдоль стены, Вы сражаетесь деревянным войском. Кости выпали неудачно, но Вы придумали несколько тактических ходов. В то время, как кавалерия окружила последние отряды Вашей армии, один из дрожащих подростков спрашивает:\n"С-сдаетесь, Ваша Милость?";x
EVTOPTA94003;Сдаться? СДАТЬСЯ?! Стража, заковать его в подземелье!;x
EVTOPTB94003;Я сдаюсь. Хорошая битва, парень!;x
EVTTOOLTIP94004;Ваши деревянные солдаты перенесли еще один день.;x
EVTDESC94004;В то время, как Ваша стража стоит вдоль стены, Вы сражаетесь деревянной армией. Кости делают свое дело и вскоре на столе остается только Ваши войска. Перепуганные подростки молчаливо смотрят, как Вы собираете своих солдатиков и вместе со стражей покидаете их.;x
EVTOPTA94004;Мы должны это повторить!;x
EVTDESC94005;Сопровождаемые своей стражей домой глубокой ночью, Вы натыкаетесь на кулачный бой. Стража пытается увести Вас, но Вам на ум приходит идея. Разве это не будет прекрасной возможностью поучаствовать в драке и улучшить свои навыки?;x
EVTOPTA94005;Поставьте на меня!;x
EVTOPTB94005;Нет, эти крестьяне ниже меня.;x
EVTTOOLTIP94006; был избит.;x
EVTDESC94006;Приказав страже отойти назад, Вы присоединяетесь к драке. Вы получили несколько ударов, прежде чем хулиганы увидели Вас, но дела пошли хуже, когда Вы стали сражаться на равных. Вскоре Вы валяетесь в грязи, с синяками и привкусом крови во рту. Ваш противник ухмыляется и подает руку, чтобы помочь встать.;x
EVTOPTA94006;Стража, избавьтесь от них!;x
EVTOPTB94006;Спасибо за урок, приятель.;x
EVTTOOLTIP94007; научился драться.;x
EVTDESC94007;Приказав страже отойти назад, Вы присоединяетесь к драке. Когда хулиганам стало известно о Вашем присутствии они набрасываются на Вас, но Вы еще можете стоять на ногах. Вы уворачиваетесь от их ударов и наносите собственные. Вскоре все крестьяне лежат у Ваших ног в грязи.;x
EVTOPTA94007;Спасибо за танец, господа, но мне пора.;x
EVTDESC94010;Ходят слухи, что великий воин с востока путешествует мимо города [Root.Location.GetName]. Говорят он участвовал в более чем сотне сражений, а его легендарные боевые навыки не имеют себе равных. Возможно, я смогу у него чему-либо научиться...;x
EVTOPTA94010;Нужно найти этого человека!;x
EVTDESC94011;После долгих и упорных поисков Вы нашли легендарного воина на постоялом дворе. Пропахший вином старик спал под столом. Его меч неизвестной выделки и внешний вид говорят, что он с Востока, но действительно ли он тот легендарный воин, которого Вы ищете? Хозяин двора не отпустит его, пока кто-то не расплатится за него.;x
