#CODE;RUSSIAN;x
TRADEFAMILY_SIZE_DESC;Количество торговых представительств в распоряжении семьи §Y$FAMILY$§!;x
TRADEPOST_UNDER_CONSTRUCTION;§Y$BUILDER$§! строит торговое представительство\nОно будет завершено §Y$DATE$§!;x
MODIFIER_TRADEVALUE;Торговая ценность;x
MODIFIER_RETINUESIZE;Размер гвардии;x
FROM_TRADEPOSTS;От торговых представительств: §G$AMOUNT$§!\n;x
FROM_MANPOWER;От рабочей силы: §G$AMOUNT$§!\n;x
FROM_HOLDINGS;От владений: §G$AMOUNT$§!\n;x
CUSTOM_MAPMODE_DESC;§YПользовательская ячейка§!\nПеретащите сюда нужные кнопки для быстрого доступа;x
SHOW_MAPMODES_TOGGLE;Показать интерфейс кнопок карты;x
MAPMODE_DRAG;§GПеретащите эту кнопку в нужную ячейку для быстрого доступа§!;x
SHORTCUT_DESC;Горячая клавиша: §Y$SHORTCUT$§!;x
MAPMODE_TRADE_REPUBLICS;§YТорговые зоны республик§!;x
MAPMODE_TRADE_REPUBLICS_DESC;Торговые зоны, сортируемые по владеющим ими республикам.;x
MAPMODE_TRADE_FAMILIES;§YТорговые зоны семей§!;x
MAPMODE_TRADE_FAMILIES_DESC;Торговые зоны выбранной республики, сортируемые по владеющим ими семьям.;x
MAPMODE_TRADE_REGIONS;§YТорговые регионы§!;x
MAPMODE_TRADE_REGIONS_DESC;Строить торговые представительства в регионах, не содержащих Ваши владения, обходится дороже;x
region_east_med;Восточно-Средиземноморский торговый регион;x
region_west_med;Западно-Средиземноморский торговый регион;x
region_north_atlantic;Северо-Атлантический торговый регион;x
region_baltic;Балтийский торговый регион;x
CANT_BUILD_TRADEPOST_EMBARGO;$WHO$ НЕ ввел эмбарго против Вас;x
CANT_BUILD_TRADEPOST_COASTAL;Область должна быть прибрежной;x
IS_YOUNGER_THAN;Младше чем ;x
IS_OLDER_THAN;Старше чем ;x
CAMPAIGN_FUND;Избирательный фонд;x
CAMPAIGN_FUND_DESC;Вложения в фонд предвыборной кампании повышают Ваш "Почёт" и делают Вас более желаемым кандидатом на титул $RULER_TITLE$. Вы можете свободно регулировать размер инвестиций до тех пор, пока текущий правитель находится на своем посту. Только после его ухода этот фонд будет использован по назначению.;x
EXPECTED_SUCCESSOR;Ожидаемый наследник;x
EXPECTED_SUCCESSOR_DESC;§Y$HEIR$§! наиболее ожидаемый наследник правителя §Y$RULER$§!. Тем не менее, на выборах всегда есть степень неопределенности. Чтобы быть уверенным в успехе, лучше позаботиться о своих вложениях в предвыборный фонд.;x
opinion_patrician_wo_council_position;Не заседает в Совете;x
MERCHANT_REPUBLICS_CANNOT_MOVE_CAPITAL;Торговые республики не могут менять столицу;x
THE_REPUBLIC;Республика;x
PATRICIAN_DYNASTY_FALLS_SETUP;Падение знатной семьи;x
PATRICIAN_DYNASTY_FALLS_LOG;§Y$PATRICIAN$§! покинул этот мир, и вместе с ним, блистательный род §Y$DYNASTY$§! пал.;x
PATRICIAN_DYNASTY_RISES_SETUP;Возвышение знатной семьи;x
PATRICIAN_DYNASTY_RISES_LOG;§Y$PATRICIAN$§! под своим началом выдвинул новый великий Дом на передний план $TITLE_ADJ$ой политики.;x
NEW_DOGE_ELECTED_SETUP;Выборы в торговой республике;x
NEW_DOGE_ELECTED_LOG;§Y$NEW_DOGE$§! был избран как $RULER_TITLE$ республики §Y$TITLE$§!;x
GREAT_DUKE;Великий герцог;x
city_king;Принц-мэр;x
city_duke;Великий мэр;x
CB_NAME_EMBARGO;Эмбарго;x
WAR_NAME_EMBARGO;$ORDER$ $FIRST_ADJ$о-$SECOND_ADJ$ая война за введение эмбарго;x
CB_NAME_COASTAL_REPUBLIC;[Title.GetBaseName]: захват города;x
WAR_NAME_COASTAL_REPUBLIC;$ORDER$ $FIRST_ADJ$о-$SECOND_ADJ$ая война за город $OTHER_TITLE$;x
CB_NAME_COASTAL_COUNTY_REPUBLIC;[Title.GetBaseName]: захват побережья;x
WAR_NAME_COASTAL_COUNTY_REPUBLIC;$ORDER$ $FIRST_ADJ$о-$SECOND_ADJ$ая война за прибрежную область $OTHER_TITLE$;x
#BM_THE_MONGOLS;Mонголы;x
#BM_THE_MONGOLS_DESC;Ужасные монгольские орды прокатились бурей по восточной Европе, с легкостью подавляя любое сопротивление. Даже император Священной Римской Империи Фредерик II спрятался в страхе. Но Великое Нашествие неожиданно дошло до необъяснимой остановки, поскольку и Батый и Хулагу-хан возвращаются в Каракорум для избрания нового Великого Хана. А в это время северной Германии, бюргеры имперских вольных городов Любек и Гамбург только что сформировали новый торговый союз, который со временем станет известен, как Ганзейская Лига.;x
IS_EMBARGOING;Ввел эмбарго против: §Y$OTHER$§!;x
REPUBLICAN;Республиканские;x
HAS_FEWER_TPS_THAN;Число факторий менее §Y$NUM$§!;x
HAS_MORE_TPS_THAN;Число факторий более §Y$NUM$§!;x
NUM_TP_DIFF_LOWER_THAN;§Y$FIRST$§! отличается от §Y$SECOND$§! по числу факторий менее чем на §Y$VAL$§!;x
NUM_TP_DIFF_AT_LEAST;§Y$FIRST$§! отличается от §Y$SECOND$§! по числу факторий по меньше мере на §Y$VAL$§!;x
IS_NOT_EMBARGOING;НЕ ввел эмбарго против: §Y$OTHER$§!;x
INTERACTION_REQUIRES_RECIPIENT_NO_CONTESTED_TITLES;[Recipient.GetTitledName] не имеет титулов, оспариваемых войной;x
INTERACTION_REPUBLICS_NEED_IMPRISON_REASON;Правитель республики должен иметь соответствующий повод для заключения в тюрьму;x
INTERACTION_REPUBLICS_NEED_REVOKE_REASON;Правитель республики должен иметь соответствующий повод для отзыва титула;x
INTERACTION_REQUIRES_PATRICIAN_DOWRY;Вы можете позволить себе заплатить за женитьбу §Y$DOWRY$§!¤;x
OFFER_MARRIGE_INTERACTION_4;Женитьба на женщине столь благородной, как §Y[RecipientExtra.GetFirstName]§! потребует выкупа в размере §R$DOWRY$§!¤.;x
ARRANGE_BETROTHAL_INTERACTION_4;Помолвка с женщиной столь благородной, как §Y[RecipientExtra.GetFirstName]§! потребует выкупа в размере §R$DOWRY$§!¤.;x
OFFER_MARRIGE_INTERACTION_LETTER_BRIDE_PRICE;Мы предлагаем, чтобы [ActorExtra.GetBestName] и [RecipientExtra.GetBestName] вступили в брак. Конечно, за столь благородную даму, мы также предлагаем выкуп $DOWRY$¤;x
ARRANGE_BETROTHAL_INTERACTION_LETTER_BRIDE_PRICE;Мы предлагаем помолвку, [ActorExtra.GetBestName] и [RecipientExtra.GetBestName] станут прекрасной парой. Конечно, за столь благородную даму, мы также предлагаем выкуп $DOWRY$¤;x
RELEASE_VASSAL_INTERACTION_TITLE;Даровать независимость;x
RELEASE_VASSAL_INTERACTION_DESC;Даровать независимость вассалу;x
RELEASE_VASSAL_INTERACTION_LONG_DESC;Независимый сюзерен в праве даровать независимость своим непосредственным вассалам;x
RELEASE_VASSAL_INTERACTION_ACCEPT_SETUP;Независимость одобрена;x
RELEASE_VASSAL_INTERACTION_ACCEPT_LOG;§Y[Actor.GetTitledName]§W дарует независимость своему вассалу (§Y[Recipient.GetTitledName]§W);x
RELEASE_VASSAL_INTERACTION_DECLINE_SETUP;Независимость отвергнута;x
RELEASE_VASSAL_INTERACTION_DECLINE_LOG;§Y[Recipient.GetTitledName]§W отвергает предложение о независимости от своего сюзерена (§Y[Actor.GetTitledName]§W);x
RELEASE_VASSAL_INTERACTION_OFFER;[Actor.GetTitledName] дарует Вам независимость!;x
RELEASE_VASSAL_INTERACTION_LETTER;Я освобождаю Вас от вассальной зависимости и больше не буду Вашим сюзереном. Пусть благословит [Actor.Religion.GetRandomGodNameCap] Ваши будущие начинания!;x
RELEASE_VASSAL_INTERACTION_0;Даровать независимость вассалу (§Y[Recipient.GetTitledFirstName]§W). [Recipient.GetSubjectPronounCap] не забудет о Вашей щедрости (§G+$OPINION$§! к мнению о Вас);x
VASSAL_RELEASED_SETUP;Вассалитет окончен;x
VASSAL_RELEASED_LETTER;Уважаемый вассал ($VASSAL$), по политическим причинам, я принимаю решение освободить Вас от вассалитета и предоставить Вам полную независимость. Удачи!\n\n$LIEGE$;x
VASSAL_RELEASED_LOG;§Y$LIEGE$§! дарует независимость вассалу §Y$VASSAL$§!;x
ca_wall_q_1_desc;Этот мелкий ров, окружающий замок, создает дополнительное препятствие нападающим.;x
ca_wall_q_2_desc;Эти узкие бойницы позволяют поражать неприятеля без риска получить стрелу в ответ.;x
ca_wall_q_3_desc;Прочная решетка может быстро подниматься и опускаться по мере необходимости.;x
ca_wall_q_4_desc;Глубокий ров, заполненный водой - серьезное препятствие для неприятеля.;x
ca_wall_q_5_desc;Эти барбаканы гарантируют, что злоумышленники окажутся под огнём прежде, чем смогут приблизиться к основным стенам.;x
ca_wall_1_desc;Простой частокол, чтобы не пускать сброд, он не задержит злоумышленника слишком долго.;x
ca_wall_2_desc;Эти низкие стены дают некоторую защиту, но их все ещё легко преодолеть.;x
ca_wall_3_desc;Эти каменные стены окружают замок и служат серьезным препятствием для любого врага.;x
ca_wall_4_desc;Эти большие стены окружают замок и служат серьезным препятствием для любого врага.;x
ca_wall_5_desc;Эти массивные стены окружают замок и служат серьезным препятствием для любого врага.;x
ca_keep_1_desc;Эта крепость служит укрепленной резиденцией обитателям замка.;x
ca_militia_barracks_1_desc;Это тренировочное поле готовит крестьян к войне.;x
ca_militia_barracks_2_desc;На стрельбище ополченцы оттачивают своё искусство владения луком.;x
ca_militia_barracks_3_desc;На большом стрельбище ополченцы оттачивают своё искусство владения луком.;x
#ca_training_grounds_1_desc;Тренировочный лагерь готовит ополченцев к предстоящим битвам.;x
ca_barracks_1_desc;Здесь располагается ополчение замка.;x
ca_stable_1_desc;Эти стойла возле крепостных стен служат кавалерии ополчения.;x
ca_town_1_desc;Небольшая деревня расположилась возле замка, в стенах которого местные крестьяне собираются для защиты.;x
ca_town_2_desc;Небольшой городок расположился возле замка, в стенах которого местные крестьяне собираются для защиты.;x
ca_town_3_desc;Город образовался возле замка, в стенах которого местные крестьяне собираются для защиты.;x
ca_town_4_desc;Небольшая деревня при замке выросла в большой город, который тысячи жителей называют своим домом.;x
ca_town_5_desc;Небольшая деревня при замке разрослась в шумный мегаполис, который тысячи жителей называют своим домом.;x
ca_warrior_cult_desc;Языческие воины соседних племен собираются здесь, вводя себя в свирепое безумие прежде чем отправиться в бой.;x
ca_culture_saxon_english_1_desc;Великие традиции стрельбы из лука в Англии и Уэльсе производят отличных лучников. Здесь они могут практиковаться с мощными луками.;x
ca_culture_group_baltic_1_desc;Балтские воины собираются здесь, чтобы испытать силу друг друга в поединке.;x
ca_culture_frank_norman_german_1_desc;Здесь рыцари встречаются лицом к лицу в турнирах и других славных состязаниях.;x
ca_culture_group_iberian_1_desc;Проворные иберийские "хинеты" формируются здесь. Вдохновленные маврами, эти всадники особо умелы в мелких стычках и преследованиях.;x
ca_culture_italian_1_desc;Хорошо организованные ряды итальянских пикинеров, специализирующихся на защите, формируются здесь.;x
ca_culture_russian_1_desc;Здесь формируются русские дружины, сплоченные боевые отряды на службе у князя.;x
ca_culture_group_north_germanic_1_desc;Хускарлы обучаются здесь, являясь превосходной, хоть и немного нетерпеливой, тяжелой пехотой, обычно оснащенной мощными боевыми топорами.;x
ca_culture_hungarian_1_desc;Хусары составляют превосходную легкую кавалерию, обученную настигать врага с разных направлений прежде, чем он успеет перегруппироваться.;x
ca_culture_group_arabic_1_desc;Верблюды - это надежный и приспосабливающийся транспорт, особенно в условиях пустыни. Мало того их, что их запах часто пугает лошадей, но они и превосходные вьючные животные, что освобождает быстрых скакунов для битвы, когда это требуется.;x
ca_culture_group_byzantine_1_desc;И лошадь и всадник облачены в доспехи в этих тяжело вооруженных формированиях. Катафрактарии - страшное зрелище на поле боя, и лишь немногие армии могут противостоять их решительной атаке.;x
ca_culture_irish_1_desc;Пришедшие из Шотландии, галлогласы - отличные тяжелые пехотинцы, известные своей упорной обороной.;x
ca_culture_ethiopian_1_desc;Крупные отряды эфиопских воинов учатся здесь умелому использованию копья и лука.;x
ca_culture_group_south_slavic_1_desc;Эта легкая конница берет своё начало в Сербии. Вооруженная копьями и щитами, она часто выступает в роли поддержки, поражая противника, как только представится такая возможность.;x
ca_culture_dutch_1_desc;Этих городских ополченцев называют годендагами в честь фламандской булавы, применяемой в сражении. Они не раз выступали против тяжелой конницы.;x
ca_culture_scottish_1_desc;Шилтрон - это компактный корпус шотландских копейщиков. Под угрозой конницы, они создают ряд за рядом копий, твердо закрепленных в землю. Только дурак или безумец с готовностью полезет эту густую стену орудий убийства.;x
ca_culture_group_altaic_1_desc;Здесь обучаются конные лучники азиатской степи. Ловкие и умелые всадники, часто переигрывающие своих оппонентов.;x
ca_culture_west_african_1_desc;Эти свободные воины касты "орон" вооружены луками и отравленными стрелами.;x
ct_wall_q_1_desc;Этот мелкий ров, окружающий город, создает дополнительное препятствие нападающим.;x
ct_wall_q_2_desc;Это сторожка защищает вход в город, и позволяет легче контролировать тех, кто входит и выходит.;x
ct_wall_3_desc;Эти каменные стены окружают город и служат серьезным препятствием для любого врага.;x
ct_wall_4_desc;Эти большие стены окружают город и служат серьезным препятствием для любого врага.;x
ct_wall_5_desc;Эти массивные стены окружают город и служат серьезным препятствием для любого врага.;x
ct_training_grounds_1_desc;Городское ополчение собирается, тренируется и вооружается здесь.;x
