#CODE;RUSSIAN;x
EVTOPTB6356;Что я делаю?! Надо прекратить это!;x
EVTTOOLTIP6357;[Root.GetBestName] конфискует баркас;x
EVTDESC6357;Я правлю баркас через бушующие воды к чудовищу. Оно стоит высокое, как башня, тело человека и голова с огромными щупальцами. Я знаю, что оно очнулось ото сна под волнами и это означает конец эпохи людей. Есть только одно, что я могу сделать...;x
EVTOPTA6357;Прибавить скорость!;x
EVTTOOLTIP6358;Роковое столкновение...;x
EVTDESC6358;Проснувшись в своей постели в холодном поту, я чувствую слабость. Слуги сказали мне, что нашли меня на берегу без одежды. После распросов о чудовище и баркасе, они посмотрели на меня с озабоченными глазами и покачали головами. Кажется, я - единственный живой свидетель этих событий.;x
EVTOPTA6358;Нужно записать эти события;x
EVTOPTB6358;Дураки! Вы все живы благодаря мне!;x
LOWER_RELATIVE_POWER;Армия меньше чем §Y$VAL$%§W (§Y$OTHER$§W).;x
HIGHER_RELATIVE_POWER;Армия НЕ менее чем §Y$VAL$%§W (§Y$OTHER$§W).;x
TRIBAL_TITLE_DESTROYED_SETUP;Племенной титул забыт;x
TRIBAL_TITLE_DESTROYED_LOG;Титул "§Y$TITLE$§!" был забыт.;x
TRIBAL_TITLE_DESTROYED_LETTER;Нет более причин официально использовать название "§Y$TITLE$§!" - оно звучит примитивно и с этого момента забыто.;x
killed_an_old_one;Богоборец;x
alert_can_reform_religion_name;§YРелигию можно реформировать§!;x
alert_can_reform_religion_instant;§YРелигию можно реформировать§!;x
alert_can_reform_religion_delayed;§Y$RELIGION$§! может стать организованной религией;x
HOLYSITE_CONTROL_OURS;Священное место §Y$SITENAME$§! под контролем нашей веры (§Y$RELIGION$§!);x
HOLYSITE_CONTROL_PARTIAL;Священное место §Y$SITENAME$§! контролируется нашими братьями по вере (§Y$RELIGION$§!), но их правитель - иноверец;x
HOLYSITE_CONTROL_NOT;Священное место §Y$SITENAME$§! под контролем иноверцев;x
HOLYSITE_LOCATION;Священное место §Y$SITENAME$§! расположено в местности §Y$COUNTY$§!;x
INTERACTION_REQUIRES_NO_LOOTING_HOSTILITY;Мы не можем объявить войну державе §Y$RECIPIENT$§!, поскольку мы уже совершаем на неё набег;x
FROM_ATTRIBUTES;За счет навыков: §G+$AMOUNT$§!;x
#OLD_GODS_SPLASH_SCREEN_TITLE;Добро пожаловать в дополнение "The Old Gods"!;x
#OLD_GODS_PAGAN_TEXT_0;Игра за язычника с дополнением "The Old Gods" (Старые Боги) сильно отличается от игры за христианского или мусульманского правителя. Этот экран раскроет основы геймплея язычников, которые будут полезны даже ветеранам Crusader Kings II.;x
#OLD_GODS_PAGAN_TEXT_1;Завоевания для языческих правителей стали гораздо проще - Вы можете покорять любых других язычников и захватывать любые пограничные провинции по желанию. "Скандинавы" вдобавок могут завоёвывать любые прибрежные провинции, а могут объявить "Подготовленное вторжение", когда беспокойные банды авантюристов могут присоединиться к Вам в надежде на добычу и славу.\nОднако, опасайтесь. Поддерживать единство королевства язычникам гораздо сложнее - вассалы охотнее вступают в заговоры для получения независимости, и им проще в таких восстаниях побеждать. Вассалы-язычники кроме того более скептично относятся к каждому новому правителю, что может вызвать проблемы, пока Вы не докажите, что достойны. Языческие королевства склонны быстро расти, а затем разваливаться через поколение.;x
#OLD_GODS_PAGAN_TEXT_2;Язычники, в отличие от централизованных христианских и мусульманских государств, ограничены законом Равного раздела при наследовании и низким авторитетом короны.\nТем не менее сильный и благочестивый правитель-язычник, контролирующий достаточно священных мест своей веры, может реформировать свою религию так, что она станет лучше конкурировать с монотеистическими.\nРеформатор становится лидером новой религии и все правители этой веры смогут объявлять священные войны иноверцам. Ограничения на авторитет короны и правила наследования снимаются и теперь легче управлять большими государствами - фракции, борющиеся за независимость станут слабее, а вассалы станут благосклоннее принимать нового правителя.;x
#OLD_GODS_PAGAN_TEXT_3;Как язычник-мужчина, Вы можете взять до 3 наложниц кроме жены. Однако эти женщины не увеличивают Ваши способности и не приводят союзников. Наложницу можно заполучить с помощью дипломатии или просто взять любую женщину из своей темницы.;x
#OLD_GODS_PAGAN_TEXT_4;Христиане и мусульмане представляют постоянную угрозу для язычников - они стабильнее и могут вести священные войны против Вас. Тем не менее у всех язычников, кроме тенгрийских есть большое оборонительное  преимущество: не-язычники несут значительные потери от истощения на землях язычников. Увы, этот эффект не длится вечно - если язычество будет реформировано или враг достаточно разовьёт военную науку, преимущество потеряется.;x
#OLD_GODS_PAGAN_TEXT_5;Языческие религии можно условно разделить на две группы: агрессивные (норманнскую, тенгрийскую) и обороняющие (финскую, западно-африканскую, балтийскую и славянскую).;x
#OLD_GODS_PAGAN_TEXT_6;Агрессивные язычники:\nВсе атакующие язычники теряют престиж, если некоторое время сидят без войн, зато они не испытываю нехватки в Casus Belli (поводах для войны) для атаки всех вокруг. С другой стороны, они могут совершать набеги!;x
#OLD_GODS_PAGAN_TEXT_7;Для набега выберите отряд и нажмите кнопку "Сделать бандой". Пошлите армию в земли любого иноверца, чтобы начать грабёж. Это сделает Вас враждебным владельцу графства и всем его сюзеренам, поэтому остерегайтесь их войск.\n Если Вы грабите соседние с Вашими земли, добыча будет идти прямо в Вашу казну. Иначе Вам нужен флот в соседней морской зоне. Добыча будет загружена на корабли, и затем их нужно будет перевезти на родину, вот и весь план.\nЭто означает, что набегу могут подвергнуться только Ваши соседи и прибрежные земли. Если Вы норманн, то есть ещё одна возможность - Ваши корабли могут плавать по крупнейшим рекам, что даёт пограбить больше народу.;x
#OLD_GODS_PAGAN_TEXT_8;Норманны также могу осуществить подготовленное вторжение. После объявления о своём намерении захватить территорию врага, под Ваши знамёна начнут стекаться безземельные авантюристы. Эти дополнительные войска  помогут небольшим норманнским государствам завоёвывать более крупных врагов, и делают их ещё опаснее для христиан и мусульман. Тем не менее, атакующий и защищающийся должны быть подходящих размеров, а правитель лишь один раз за свою жизнь может объявить подготовленное вторжение.;x
#OLD_GODS_PAGAN_TEXT_9;Обороняющиеся язычники:\nЭти язычники не столь агрессивны, как норвежские или тенгрийские, зато они сосредоточились на защите своей родины. Войска у таких язычников более мощные, чем у других религий, особенно на территориях с их религией. Кроме того обороняющиеся язычники также содержат большие гарнизоны в крепостях родины.;x
#OLD_GODS_NON_PAGAN_TEXT_0;Даже если Вы не играете за язычников, Вы увидите, что они влияют на игру во многих аспектах. Этот экран раскроет основы геймплея язычников, которые будут полезны даже ветеранам Crusader Kings II.;x
#OLD_GODS_NON_PAGAN_TEXT_1;Первое, о чём надо знать, имея дело с язычниками - то, что они более агрессивны, чем представители других, более цивилизованных религий. Они могут быстро разрастаться, завоёвывая или покоряя друг друга и всегда угрожают соседям набегами. Мудрый правитель знает когда нанести по ним удар, ведь государства язычников гораздо менее стабильны, нежели наши, особенно в первые годы правления нового вождя.;x
#OLD_GODS_NON_PAGAN_TEXT_2;Любое графство на границе с языческим государством или открытое для викингов через моря и реки находится под угрозой их набегов. Викинги приплывут на кораблях, а степные кочевники придут на лошадях из своей огромной степи. Пока идёт осада наших замков, они, не теряя времени, грабят провинцию. Это на время снизит доход с этой провинции, потому важно собрать армию и выгнать грабителей. Если им удастся захватить владение, то они могут продолжить грабёж, заодно спалив парочку зданий, а то и всё владение. Мы можем предотвратить это, главным образом за счёт строительства крепостей - укреплённость предотвращает грабежи, а сильно укреплённое графство может даже заблокировать реку от викингов.;x
#OLD_GODS_NON_PAGAN_TEXT_3;Языческие государства - это не единственная угроза: викинг может заявить о своём намерении вторгнуться в цивилизованную страну. Варвары-авантюристы отовсюду будут присоединятся к этому вождю, значительно повышая силу даже небольшого и обычно безвредного государства. Они начинают представлять серьёзную угрозу даже для самых могущественных цивилизованных правителей.;x
#OLD_GODS_NON_PAGAN_TEXT_4;Можно, конечно, попытаться приобщить этих варваров к цивилизации, отправив наших религиозных советников на обращение их вождей в истинную веру. Если это не поможет, их можно покорить в священных войнах, но помните, что их армии очень сильны, особенно на своей родине, осаждать владения нам гораздо труднее, а армии язычников сражаются ожесточённее. Хуже всего то, что в диких лесах и болотах сложно добыть продовольствие. К счастью эту трудность можно преодолеть - надо развивать свои военные технологии или просто дождаться, пока язычники реформируют свою религию и общество до более цивилизованного состояния.;x
HOLY_SITES_LESS;НЕ контролирует по меньшей мере §Y$VAL$§W священных мест\n;x
HOLY_SITES_LEAST;Контролирует не менее §Y$VAL$§W священных мест\n;x
MAJOR_RIVER_SHORT;Пересечь широкую реку §Y$RIVER$§! на пути в местность §Y$TO$§!;x
MAJOR_RIVER_DESC;Если атаковать через широкую реку, атакующая армия испытает серьёзные неудобства;x
RETCAP_FROM_REALM;От государства: §G$REALM$§!\n Владения: §Y$HOLDINGS$§!\n На одно владение: §Y$PERHOLDING$§!\n;x
RETCAP_FROM_BUILDINGS;От строений: §G$AMOUNT$§!\n;x
RETCAP_FROM_TECH;От технологий: §G+$PERCENT$%§!\n;x
RETCAP_MINIMUM_RETINUE;Минимальный размер гвардии : §Y$MIN$§!\n;x
RETCAP_FROM_RELIGION;От религии: $AMOUNT$\n;x
RETCAP_TOTAL;\nВсего: §Y$TOTAL$§!;x
RAISE_COUNTY_LEVIES;Поднять ополчение провинции;x
RAISE_COUNTY_FLEETS;Поднять флот провинции;x
TECH_DEM_INC_EMPERORS;§G+$AMOUNT$§! Размер домена императоров;x
TECH_DEM_INC_KINGS;§G+$AMOUNT$§! Размер домена королей;x
TECH_DEM_INC_DUKES;§G+$AMOUNT$§! Размер домена герцогов;x
TECH_DEM_INC_COUNTS;§G+$AMOUNT$§! Размер домена графов;x
TECH_DEM_INC_BARONS;§G+$AMOUNT$§! Размер домена баронов;x
#MONTHLY_PIETY_TO_LIEGE;Ежемесячное благочестие сюзерену:\n;x
HINT_TECH_VIEW_TEXT_2;Все правители ранга от герцога и выше накапливают технологические баллы в каждой из трёх групп, в зависимости от своих навков.\nЭти баллы можно потратить на развитие технологий в столице.\nТехнологии также распространяются на соседние провинции и в пределах домена или торговых зон.;x
UNDER_PLAYER;Это священное место под Вашим контролем;x
RELIGION_UNIT_MODIFIER;Модификатор всем войскам и владениям, контролируемым этой религией:;x
RELIGION_UNIT_HOME_MODIFIER;Дополнительный модификатор для провинций этой религии:;x
PROVINCE_HAS_HOLYSITE;В этой провинции есть §Y$HOLYSITE$§!, священное место веры §Y$RELIGION$§!;x
recently_conquered;Недавнее завоевание;x
new_administration;Новое управление;x
#obj_become_king_title;править [This.Capital.Kingdom.GetAdjective]ой землёй;x
#obj_become_king_desc;[This.GetTitledFirstName] хочет получить [This.Capital.Kingdom.GetAdjective]ую Корону. Для язычника это означает неограниченный Casus Belli на "Покорение" в де-юре пределах этих земель.;x
#obj_become_king_tip;правитель земли, известной как [This.Capital.Kingdom.GetName];x
won_crusade;Победа в крестовом походе;x
lost_crusade;Поражение в крестовом походе;x
won_holy_war;Выигранные священные войны;x
lost_holy_war;Проигранные священные войны;x
paragon_of_virtue;Образец добродетели;x
ruler_bowed_to_pope;Требование Папы принято;x
ruler_defied_pope;Требование Папы отклонено;x
ruler_bowed_to_patriarch;Требование Патриарха принято;x
ruler_defied_patriarch;Требование Патриарха отклонено;x
religious_order_formed;Духовные ордена появились;x
head_of_religion_neglect;Нерадивый глава религии;x
convert_to_attacker_religion;Принятие религии захватчиков;x
convert_to_attacker_religion_desc;Мы атакованы из-за наших верований. Если я приму веру врагов, я остановлю эту войну и защищу мой народ...;x
#VASSAL_OPINION_CHANGE;§Y$ABOUT$§! получает $MUCH$ к мнению вассалов о себе;x
OPINION_CHANGE;§Y$ACTIVE$§! меняет своё мнение, §Y$PASSIVE$§! получает $MUCH$ к отношениям;x
OPINION_CHANGE_TIMER;на §Y$TIME$§! $TIMEUNIT$.\n;x
HOSTILE_LOOTING;§YВраг§! грабит и разоряет земли, которыми правит §Y$ENEMY$§!.\nЭто продлится еще §Y$DAYS$§! дней.;x
HOSTILE_LOOTED;§YВраг§! по отношению к агрессору (§Y$ENEMY$§!) из-за набега.\nЭто продлится еще §Y$DAYS$§! дней.;x
HOSTILE_BOTH_LOOTING;§YВраг§! по отношению к врагу (§Y$ENEMY$§!) из-за взаимных грабежей.\nЭто продлится ещё §Y$DAYS$§! дней.;x
TIMEUNIT_YEARS;лет;x
TIMEUNIT_MONTHS;месяцев;x
ca_shipyard_1;Крепостная верфь;x
ca_shipyard_2;Крепостная верфь;x
ca_shipyard_3;Крепостная верфь;x
ca_shipyard_4;Крепостная верфь;x
ct_shipyard_1;Городская верфь;x
ct_shipyard_2;Городская верфь;x
ct_shipyard_3;Городская верфь;x
ct_shipyard_4;Городская верфь;x
tp_shipyard_1;Храмовая верфь;x
tp_shipyard_2;Храмовая верфь;x
tp_shipyard_3;Храмовая верфь;x
tp_shipyard_4;Храмовая верфь;x
shipyard_desc;Здесь работают мастера-корабелы, строя всевозможные суда.;x
TOGGLE_LOOTER;Сделать Бандой;x
TOGGLE_LOOTER_DESC;Установка опции "Сделать Бандой" позволит отряду грабить провинции и владения других религий.\nЭто вызовет временную вражду с ними и позволит им атаковать любые Ваши войска.;x
REL_AUTHORITY_CHANGE;§Y$RELIGION$§!: $PERC$ Моральный авторитет на §Y$TIME$§! $TIMEUNIT$.\n;x
IS_HOLY_CITY_FOR_RELIGION;§Y$RELIGION$§! считает владение §Y$HOLDING$§! священным местом;x
IS_HOLY_CITY_FOR_RELIGION_2;Они контролируют это владение;x
IS_HOLY_ORDER;Это Священный орден;x
IS_NOT_HOLY_ORDER;Это НЕ Священный орден;x
opinion_looted;Опустошил мои земли;x
opinion_heir_guardian_my_culture;Наследник обучен в надлежащей культуре;x
opinion_heir_guardian_foreign_culture;Наследник обучен в чужой культуре;x
PORTAGE;Волок между областями §Y$FROM$§! и §Y$TO$§!;x
PORTAGE_DESC;Волок позволяет кораблям перемещаться по земле от одной крупной реки к другой;x
HOLY_SITE_CONTROLLED;(контролируется);x
HOLY_SITE_PARTIALLY_CONTROLLED;(частичный контроль);x
HOLY_SITE_NOT_CONTROLLED;(НЕ контролируется);x
RELHEAD_CONTROLS;контролирует священное место;x
HOLY_SITE_OF;Священное место;x
RELHEAD_DIPLO;Дипломатия;x
RELHEAD_PIETY;[Player.Religion.GetPietyName];x
ORGANIZED_RELIGION;Организованная религия;x
INTERACTION_REQUIRES_RECIPIENT_CAN_MARRY;§Y[Recipient.GetTitledName]§! должен иметь возможность жениться и произвести наследников;x
INTERACTION_PREP_INV_ALREADY_TARGETTED;§Y[Recipient.GetTitledName]§! еще не собирается подготавливать Вторжение;x
INTERACTION_PREP_INV_ONLY_ONCE;§Y[Actor.GetTitledName]§! может подготовить только одно вторжение в течение своей жизни;x
MORAL_AUTHORITY_OF_RELIGION;Моральный авторитет веры §Y$RELIGION$§!: §Y$AUTHORITY$%§!;x
EVTNAME670;Pеформация религии [Root.Religion.GetName];x
EVTDESC670;[Root.Religion.GetName], древняя вера, оказалась не в состоянии противостоять натиску Креста и Полумесяца. Вместо того, чтобы отказаться от старого пути, самые великие жрецы правителя ([Root.GetTitledName]) решили реформировать [Root.Religion.GetName]. С кодифицированными обрядами, Священным Писанием и строгой иерархией Церкви с единым лидером, они надеются, что реформированное [Root.Religion.GetName] будет лучше защищено для борьбы против слабых и жалких чужеземных идей!;x
EVTOPTA670;С нами [Root.Religion.GetRandomGodName]!;x
EVTOPTB670;Принять Реформацию!;x
EVTOPTC670;Старый путь по-прежнему лучше!;x
EVTOPTD670;Они по-прежнему варвары!;x
NUM_CULTURE_REALM_PROVS_LESS;Число провинций §Y$CULTURE$§ой культуры менее §Y$NUM$§!;x
NUM_CULTURE_REALM_PROVS_MORE;Число провинций §Y$CULTURE$§ой культуры не менее §Y$NUM$§!;x
NUM_TITLE_REALM_PROVS_LESS;Число провинций титула §Y$TITLE$§! менее §Y$NUM$§!;x
NUM_TITLE_REALM_PROVS_MORE;Число провинций титула §Y$TITLE$§! не менее §Y$NUM$§!;x
d_norse_pagan_reformed;Фюлькират;x
d_norse_pagan_reformed_adj;Скандинавск;x
d_baltic_pagan_reformed;Балтийская Церковь;x
d_baltic_pagan_reformed_adj;Балтийск;x
d_slavic_pagan_reformed;Славянская Церковь;x
d_slavic_pagan_reformed_adj;Славянск;x
d_tengri_pagan_reformed;Тенгрианская Церковь;x
d_tengri_pagan_reformed_adj;Тенгрианск;x
d_finnish_pagan_reformed;Финская Церковь;x
d_finnish_pagan_reformed_adj;Финск;x
d_aztec_pagan_reformed;Ацтекская Церковь;x
d_aztec_pagan_reformed_adj;Ацтекск;x
d_west_african_pagan_reformed;Западно-Африканская Церковь;x
d_west_african_pagan_reformed_adj;Западно-Африканск;x
e_wendish_empire;Венедская Империя;x
e_wendish_empire_adj;Венедск;x
e_tartaria;Татария;x
e_tartaria_adj;Татарск;x
e_carpathia;Карпатия;x
e_carpathia_adj;Карпатск;x
d_york_adj_norse;Йорвикск;x
d_york_adj_swedish;Йорвикск;x
d_york_adj_danish;Йорвикск;x
d_york_adj_norwegian;Йорвикск;x
d_pecs_adj_bohemian;Блатенск;x
c_pecs_adj_bohemian;Блатенск;x
d_ungvar_adj_croatian;Коробатск;x
k_asturias;Астурия;x
k_asturias_adj;Астурийск;x
d_lendians;Лендзяне;x
d_lendians_adj;Лендзянск;x
d_kryvians;Кривичи;x
d_kryvians_adj;Кривичск;x
d_vyatichi;Вятичи;x
d_vyatichi_adj;Вятск;x
d_severians;Северяне;x
d_severians_adj;Северянск;x
d_glomacze;Гломачи;x
d_glomacze_adj;Далеминск;x
d_sorbs;Сорбы;x
d_sorbs_adj;Сорбск;x
d_obotrites;Ободриты;x
d_obotrites_adj;Ободритск;x
d_brandenburg_adj_pommeranian;Бранденбурск;x
d_mecklemburg_adj_pommeranian;Велиградск;x
WEST_FRANCIA;Западная Франкия;x
WEST_FRANCIA_ADJ;Западно-Франкск;x
EAST_FRANCIA;Восточная Франкия;x
EAST_FRANCIA_ADJ;Восточно-Франкск;x
FYLKIR;Фюлькир;x
FYLKJA;Фюлькья;x
FYLKIR_FOA;Ваша Святость;x
HEAD_PRIEST;Первосвященник;x
HEAD_PRIESTESS;Верховная жрица;x
HEAD_PRIEST_FOA;Ваше Святейшество;x
TRIBAL;Племенное;x
TRIBAL_TITLE;§YПлеменной Титул§! (не может иметь де-юре вассалов);x
TRIBAL_TITLE_DESC;Племенные титулы не имеют де-юре вассалов. Если вождь получает другой титул такого же ранга или выше, племенной титул уничтожается навсегда.;x
TITULAR_TITLE_DESC;Номинальные титулы не имеют де-юре вассалов. Но со временем, вассальное герцогство или королевство может стать де-юре вассалом, и номинальный титул станет обычным.;x
ISNT_VALID_PREP_INV_TARGET;Владения, которыми обладает §Y$CHAR$§! в пределах титула §Y$TITLE$§! НЕ могут быть захвачены через Подготовленное Вторжение;x
IS_VALID_PREP_INV_TARGET;Владения, которыми обладает §Y$CHAR$§! в пределах титула §Y$TITLE$§! могут быть захвачены через Подготовленное Вторжение;x
NOT_ENOUGH_AUTHORITY_TO_REFORM_RELIGION;§RМоральный авторитет веры §Y$RELIGION$§R должен быть не менее §Y$NEED$§!;x
NOT_ENOUGH_HOLY_SITES_TO_REFORM_RELIGION;§RВы контролируете только §Y$CURRENT$§R священных мест веры §Y$RELIGION$§R, необходимо §Y$NEED$§!;x
NOT_ENOUGH_PIETY_TO_REFORM_RELIGION;§RНам необходимо §Y$NEED$§R благочестия§!;x
REFORM_RELIGION;Реформа веры $RELIGION$;x
REFORM_RELIGION_DESC;Реформирование веры $RELIGION$ превратит её в организованную религию со своим лидером. Если Вы контролируете не все священные места, для этого потребуется §Y$AUTHORITY_REQ$§! морального авторитета и контроль §Y$HOLY_SITES_REQ$§! священных мест веры $RELIGION$. Это будет стоить §R$PIETY_COST$§! благочестия. После реформирования правители смогут использовать в качестве военного повода "Священную войну", получат доступ к новым Законам Наследования, и не будут терять престиж в мирное время, также у них станет меньше проблем с несогласными вассалами. Однако, они также потеряют оборонительные бонусы на своей земле, а их вассалы станут расстраиваться, если войска собраны слишком долго.;x
title_courtesan;Наложница;x
REVOLT_SHARED_TICKING_WS_DESC;$PERC$: Мятежники контролируют все свои владения;x
REFORMED;Реформированная;x
BM_THE_OLD_GODS;Старые Боги;x
BM_THE_OLD_GODS_DESC;§Y"Как захрюкали бы мои родные поросята, знай бы они, каково сейчас мне, старому кабану"§! Эти пророческие слова стали последними словами легендарного викинга §YРагнара Лодброка§!, когда он умирал в змеиной яме короля Нортумбрии §YЭллы§!. В 867 году мстительные сыновья Лодброка и их "Великая языческая армия" вторглись в маленькие королевства Британии, чтобы даровать §YЭллу§! "Кровавого Орла". Тем временем два других скандинавских ярла - §YРюрик§! и §YДир§! - шли огнем и мечом по соперничающим государствам среди Славянских и Финских племён востока, закладывая основы того, что в один прекрасный день станет Русью. Старые Боги всё ещё сильны, а их воины могучи!;x
k_magyar;Мадьяры;x
k_magyar_adj;Мадьярск;x
d_grodno;Гродно;x
d_grodno_adj;Гродненск;x
d_jazira;Джазира;x
d_jazira_adj;Джазирск;x
d_hlynov_adj;Угорск;x
d_armenia_minor_adj;Киликийск;x
d_dregovichi;Дреговичи;x
d_radimichi;Радимичи;x
c_viken_adj_norse;Альфишск;x
RAIDER_ARMY;Банда;x
RAIDER_ARMY_NAME;Банда §Y$NAME$§!;x
DEMESNE_TITLE_STARTS;Любой удерживаемый титул;x
truce_breaker;Нарушитель Перемирия;x
create_hungary;Создание Венгрии;x
create_hungary_desc;Мадьярские племена путешествовали на далекие расстояния и яростно сражались с кочевниками, фермерами и жителями городов. Плодородные равнины Карпатского бассейна могут помочь нам и  предложить мир.  Наконец-то, новая родина…;x
create_leon;Создание Королевства Леон;x
create_leon_desc;С нашей столицей в Леоне, королевство направит свой политический курс от Астурии и периферии к Средиземноморью Пиренейского полуострова.;x
convert_to_reformed;Обратиться в реформированную веру;x
convert_to_reformed_desc;Я могу выбрать реформированный вариант Старой Веры  - возможно, лучше поздно, чем никогда.;x
convert_to_spouse_catholic;Принять Католичество ;x
convert_to_spouse_catholic_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Хотя этот Белый Христос слишком миролюбив...;x
convert_to_spouse_orthodox;Принять Православие;x
convert_to_spouse_orthodox_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Хотя этот Белый Христос слишком миролюбив...;x
convert_to_spouse_sunni;Принять Суннизм;x
convert_to_spouse_sunni_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Но станет ли этот Аллах новым Богом?;x
convert_to_spouse_shiite;Принять Шиизм;x
convert_to_spouse_shiite_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Но станет ли этот Аллах новым Богом?;x
convert_to_spouse_zoroastrian;Принять Зороастризм.;x
convert_to_spouse_zoroastrian_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Заратуштра был, несомненно, мудрым пророком.  Возможно, жизнь -  это воистину борьба добра со злом?;x
convert_to_spouse_miaphysite;Принять Миафизитство;x
convert_to_spouse_miaphysite_desc;Разговор в постели с женой или наложницей может быть особенно убедительным... Хотя этот Белый Христос слишком миролюбив...;x
opinion_regent_lowered_CA;Снизил Авторитет Короны;x
EVTDESC61300;Именем "[Root.Liege.GetTitledName]" как [Root.Liege.GetHersHis] регент, я могу понизить Авторитет [Root.PrimaryTitle.Kingdom.GetAdjective]ой Короны...;x
EVTOPTA61300;Да будет так!;x
EVTOPTB61300;Нет, сначала Корона!;x
EVTDESC61301;Мой регент, [From.GetTitledName], смог продвинуть закон, снижающий Авторитет [Root.PrimaryTitle.Kingdom.GetAdjective]ой Короны!;x
EVTOPTA61301;Я это запомню...;x
EVTDESC61302;Именем "[Root.Liege.GetTitledName]" как [Root.Liege.GetHersHis] регент, я могу понизить Авторитет [Root.PrimaryTitle.Empire.GetAdjective]ой Короны государства [Root.PrimaryTitle.Empire.GetName]...;x
EVTDESC61303;Мой регент, [From.GetTitledName], смог продвинуть закон, снижающий Авторитет [Root.PrimaryTitle.Empire.GetAdjective]ой Короны!;x
EVTTOOLTIP62910;Я коронован как король Венгрии.;x
EVTNAME62910;Hовое Королевство.;x
EVTDESC62910;Мадьярские племена путешествовали в далекие земли и яростно сражались с кочевниками, фермерами и жителями городов. Плодородные равнины Карпатского бассейна могут помочь нам обрести мир. Вот он, наш новый дом!;x
EVTOPTA62910;Мы не будем больше бежать!;x
EVTNAME62911;Mадьяры больше не кочевники;x
EVTDESC62911;Король Мадьяров, [From.GetFirstName], решил осесть в Карпатском бассейне, сделав его новым домом для Мадьярских племен.;x
EVTOPTA62911;Интересно...;x
EVTTOOLTIP62920;Я коронован как король Леона.;x
EVTNAME62920;Kоролевство Леон.;x
EVTDESC62920;С нашей новой столицей в Леоне, королевство Астурия переименовывается в Леон, тем самым я четко объявляю о моих амбициях на Пиренейские земли...;x
EVTOPTA62920;Пусть это станет началом новой эры!;x
EVTNAME62921;Kоролевство Леон;x
EVTDESC62921;[From.GetTitledName] переименовывает своё королевство в "Леон" в честь новой столицы, повышая политический акцент на Пиренейских землях вдали от прибрежной периферии.;x
EVTOPTA62921;Астурия или Леон... В чем разница?;x
EVTNAME62930;Kоролевство Франция;x
EVTDESC62930;С окончанием господства Каролингов в Западной Франкии, страна теперь более известна, как Королевство Франция.;x
EVTOPTA62930;Мне нравится!;x
EVTNAME62931;Kоролевство Германия;x
