#CODE;RUSSIAN;x
AIREASON_BASE_RELUCTANCE;Базовое нежелание;x
AIREASON_SMALL_TIER_DIFF;Небольшая разница в статусе;x
AIREASON_NOT_NEIGHBOR;Несоседнее государство;x
AIREASON_INFERTILE;Вряд ли будет иметь детей;x
AIREASON_WANTS_GOOD_ALLIANCE;Желает лучшего союза;x
alert_casus_belli_will_expire_instant;§YИстекает срок повода для войны:§!;x
alert_casus_belli_will_expire_delayed;$LIST$.;x
alert_build_province_improvement_instant;§YВы можете начать строительство в провинциях:§!;x
alert_build_province_improvement_delayed;$LIST$;x
alert_troops_in_foreign_territory_instant;§YВаши войска находятся на чужой территории!§!;x
alert_troops_in_foreign_territory_delayed;В следующих провинциях: $LIST$.;x
alert_revoltrisk_in_provinces_instant;§YВозможны восстания!§!;x
alert_revoltrisk_in_provinces_delayed;В следующих провинциях возможны восстания:\n$LIST$;x
alert_noheir_delayed;Если ваш правитель умрет, игра будет окончена!;x
alert_court_not_filled_instant;§YСвободные должности при дворе§!;x
alert_court_not_filled_delayed;Следующие должности не заняты:\n$LIST$\n§Gнажмите, чтобы перейти в меню Двора:§!;x
alert_lose_title_on_succ_instant;§YТитул будет потерян при наследовании§!;x
alert_lose_title_on_succ_delayed;Следующие земли(титулы) будут потеряны при наследовании:\n$LIST$;x
alert_should_nominate_heir_instant;§YНазначить наследника§!;x
alert_should_nominate_heir_delayed;Вы должны назначить наследников следующих земельных титулов:\n$LIST$;x
alert_you_can_create_titles_instant;§YМожно создать $NUM$ титул(ов)§!;x
alert_you_can_create_titles_delayed;Можно создать следующие титулы:\n$LIST$;x
alert_you_can_usurp_titles_instant;§YМожно узурпировать $NUM$ титул(ов)§!;x
alert_you_can_usurp_titles_delayed;Следующие титулы можно узурпировать:\n$LIST$;x
alert_ruler_should_marry_instant;§YПравитель не в браке§!;x
alert_ruler_should_marry_delayed;Вам следует вступить в брак\n§GНажмите, чтобы перейти на экран персонажа§!;x
alert_heir_should_marry_instant;§YНаследник не в браке§!;x
alert_heir_should_marry_delayed;$HEIR$ до сих пор не в браке\n§GНажмите, чтобы перейти на экран персонажа§!;x
alert_should_appoint_guardian_instant;§Y$NUM$ детей без наставника§!;x
alert_should_appoint_guardian_delayed;Следующим детям нужен наставник:\n$LIST$;x
#alert_demesne_too_big_instant;§YСлишком много личных владений§!;x
#alert_demesne_too_big_delayed;Ваши личные владения: §Y$NUM$§!/§Y$MAX$§! владений, из-за превышения лимита ухудшается эффективность сбора налогов и растет недовольство среди вассалов.;x
alert_adult_sons_notitle_instant;§YБезземельные сыновья§!;x
alert_adult_sons_notitle_delayed;Следующие взрослые сыновья не имеют земельных титулов:\n$LIST$;x
alert_betrothed_should_marry_instant;§YПомолвленные могут пожениться§!;x
alert_betrothed_should_marry_delayed;Помолвленные могут пожениться:\n$LIST$;x
alert_can_imprison_instant;§YСправедливое наказание§!;x
alert_can_imprison_delayed;Вы можете отправить этих людей в тюрьму, не прослыв тираном:\n$LIST$;x
alert_titles_may_pass_from_realm_instant;§YНаследство вассалов§!;x
alert_titles_may_pass_from_realm_delayed;У некоторых вассалов наследники из других государств.\nВ случае смерти, их земельные титулы могут покинуть Вашу страну:\n$LIST$;x
alert_can_call_vassals_to_arms_instant;§YМы можем призвать вассалов нашего бывшего сюзерена§!;x
alert_can_call_vassals_to_arms_delayed;Следующие вассалы могут присоединиться к войне против нашего бывшего сюзерена:\n$LIST$;x
CLICK_TO_ROTATE;§GНажмите, чтобы провернуть список§!;x
ALERT_RIGHTCLICK;§GНажмите ПКМ, чтобы отобразить кнопки отмены оповещения§!;x
ALERT_DISMISS;Отключить на этот раз;x
ALERT_DISMISS_ALWAYS;Отключить;x
alert_available_decision_instant;§YДоступны новые решения§!;x
alert_available_decision_delayed;Доступны следующие важные решения:\n$LIST$;x
alert_available_plot_instant;§YДоступны новые заговоры§!;x
alert_available_plot_delayed;Доступны следующие заговоры:\n$LIST$;x
#ca_wall_q_1;Неглубокий ров;x
#ca_wall_q_2;Бойницы для лучников;x
#ca_wall_q_3;Опускная решётка;x
#ca_wall_q_4;Глубокий ров;x
#ca_wall_q_5;Сторожевые башни;x
#ca_wall_1;Деревянный частокол;x
#ca_wall_2;Низкая каменная стена;x
#ca_wall_3;Средняя каменная стена;x
#ca_wall_4;Высокая каменная стена;x
#ca_wall_5;Огромная каменная стена;x
#ca_keep_1;Донжон;x
ca_keep_1;Цитадель;x
ca_keep_2;Цитадель;x
ca_keep_3;Цитадель;x
ca_keep_4;Цитадель;x
ca_keep_5;Цитадель;x
ca_keep_6;Цитадель;x
#ca_keep_3;Улучшенная цитадель;x
#ca_keep_4;Большая цитадель;x
ca_militia_barracks_1;Учебное поле ополчения;x
ca_militia_barracks_2;Учебное поле ополчения;x
ca_militia_barracks_3;Учебное поле ополчения;x
ca_militia_barracks_4;Учебное поле ополчения;x
#ca_militia_barracks_2;Стрельбище;x
#ca_militia_barracks_3;Большое стрельбище;x
ca_training_grounds_1;Тренировочный лагерь;x
ca_training_grounds_2;Тренировочный лагерь;x
ca_training_grounds_3;Тренировочный лагерь;x
ca_warrior_cult;Культ воина;x
ca_culture_saxon_english_1;Стрельбище английских лучников;x
ca_culture_saxon_english_2;Стрельбище английских лучников;x
ca_culture_saxon_english_3;Стрельбище английских лучников;x
ca_culture_saxon_english_4;Стрельбище английских лучников;x
#ca_culture_saxon_english_3;Улучшенное стрельбище английских лучников;x
#ca_culture_saxon_english_4;Большое стрельбище английских лучников;x
ca_culture_group_baltic_1;Место сбора воинов;x
ca_culture_group_baltic_2;Место сбора воинов;x
ca_culture_group_baltic_3;Место сбора воинов;x
ca_culture_group_baltic_4;Место сбора воинов;x
#ca_culture_frank_norman_german_1;Списки сквайров;x
#ca_culture_frank_norman_german_2;Рыцарские списки;x
#ca_culture_frank_norman_german_3;Списки шевалье;x
ca_culture_frank_norman_german_1;Турнирные списки;x
ca_culture_frank_norman_german_2;Турнирные списки;x
ca_culture_frank_norman_german_3;Турнирные списки;x
ca_culture_frank_norman_german_4;Турнирные списки;x
ca_culture_group_iberian_1;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_2;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_3;Тренировочный лагерь кабальеро;x
ca_culture_group_iberian_4;Тренировочный лагерь кабальеро;x
#ca_culture_group_iberian_1;Малый тренировочный лагерь кабальеро;x
#ca_culture_group_iberian_2;Тренировочный лагерь кабальеро;x
#ca_culture_group_iberian_3;Большой тренировочный лагерь кабальеро;x
#ca_culture_italian_1;Малый тренировочный лагерь итальянских пикинёров;x
ca_culture_italian_1;Тренировочный лагерь итальянских пикинёров;x
ca_culture_italian_2;Тренировочный лагерь итальянских пикинёров;x
ca_culture_italian_3;Тренировочный лагерь итальянских пикинёров;x
ca_culture_italian_4;Тренировочный лагерь итальянских пикинёров;x
#ca_culture_italian_3;Большой тренировочный лагерь итальянских пикинёров;x
#ca_culture_russian_1;Малый тренировочный лагерь дружины;x
ca_culture_russian_1;Тренировочный лагерь дружины;x
ca_culture_russian_2;Тренировочный лагерь дружины;x
ca_culture_russian_3;Тренировочный лагерь дружины;x
ca_culture_russian_4;Тренировочный лагерь дружины;x
#ca_culture_russian_3;Большой тренировочный лагерь дружины;x
city_barracks;Казармы ополчения;x
city_barracks_2;Увеличенные казармы ополчения;x
city_stable;Конюшни ополчения;x
#ct_wall_q_1;Городской ров;x
#ct_wall_q_2;Надвратная башня;x
#ct_wall_q_3;Опускная решётка;x
#ct_wall_q_4;Глубокий городской ров;x
#ct_wall_q_5;Сторожевые башни города;x
#ct_wall_1;Частокол вокруг города;x
#ct_wall_2;Низкие городские стены;x
#ct_wall_3;Средние городские стены;x
#ct_wall_4;Большие городские стены;x
#ct_wall_5;Огромные городские стены;x
#ct_training_grounds_2;Малый тренировочный лагерь городского ополчения;x
#ct_training_grounds_3;Средний тренировочный лагерь городского ополчения;x
#ct_training_grounds_4;Большой тренировочный лагерь городского ополчения;x
#ct_training_grounds_5;Огромный тренировочный лагерь городского ополчения;x
#ct_barracks_1;Место сбора ополчения;x
#ct_barracks_2;Место сбора ополчения;x
#ct_barracks_3;Место сбора ополчения;x
#ct_barracks_4;Место сбора ополчения;x
#ct_barracks_5;Место сбора ополчения;x
#ct_barracks_6;Место сбора ополчения;x
#ct_barracks_2;Городское стрельбище;x
#ct_barracks_3;Большое место сбора ополчения;x
#ct_barracks_4;Большое городское стрельбище;x
#ct_barracks_5;Огромное место сбора ополчения;x
#ct_barracks_6;Огромное городское стрельбище;x
ct_marketplace_1;Городской рынок;x
ct_marketplace_2;Городская ратуша;x
ct_marketplace_3;Таможня;x
ct_marketplace_4;Суд;x
ct_marketplace_5;Палата мер и весов;x
ct_marketplace_6;Ярмарка;x
#ct_port_1;Малая гавань;x
#ct_port_2;Гавань;x
#ct_port_3;Небольшой порт;x
#ct_port_4;Средний порт;x
#ct_port_5;Большой порт;x
#tp_wall_q_2;Надвратная башня;x
#tp_wall_q_3;Опускная решётка;x
#tp_wall_q_4;Глубокий ров ;x
#tp_wall_q_5;Сторожевые башни ;x
#tp_wall_1;Частокол вокруг церкви;x
#tp_wall_2;Низкие стены вокруг церкви;x
#tp_wall_3;Средние стены вокруг церкви;x
#tp_wall_4;Высокие стены вокруг церкви;x
#tp_wall_5;Огромные стены вокруг церкви;x
#tp_monastery_1;Часовня;x
tp_monastery_1;Церковь;x
tp_monastery_2;Церковь;x
tp_monastery_3;Церковь;x
#tp_monastery_3;Большая церковь;x
tp_monastery_4;Собор;x
tp_monastery_5;Собор;x
tp_monastery_6;Собор;x
#tp_monastery_5;Большой собор;x
#tp_monastery_6;Огромный собор;x
tp_town_1;Городок при церкви;x
tp_town_2;Городок при церкви;x
tp_town_3;Городок при церкви;x
tp_town_4;Городок при церкви;x
tp_town_5;Городок при церкви;x
tp_town_6;Городок при церкви;x
#tp_town_3;Крупный городок при церкви;x
#tp_town_4;Город при церкви;x
#tp_town_5;Большой город при церкви;x
GIVEN_GOLD;$NAME$ получает $GOLD$¤;x
CB_NAME_CLAIM;Потребовать: [Title.GetBaseName];x
WAR_NAME_CLAIM;$ORDER$ $FIRST_ADJ$ая война за титул и земли области $OTHER_TITLE$;x
CB_NAME_SENIORITY_SUCCESSION_LAW;Ввести Сеньорат;x
WAR_NAME_SENIORITY_SUCCESSION_LAW;$ORDER$ $SECOND_ADJ$ая гражданская война за старшинство при наследовании;x
CB_NAME_PRIMOGENITURE_SUCCESSION_LAW;Ввести Первородство;x
WAR_NAME_PRIOGENITURE_SUCCESSION_LAW;$ORDER$ $SECOND_ADJ$ая гражданская война за первородство при наследовании;x
CB_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;Ввести Феодальные выборы;x
WAR_NAME_FEUDAL_ELECTIVE_SUCCESSION_LAW;$ORDER$ $SECOND_ADJ$ая гражданская война за выборное наследование;x
CB_NAME_RELIGIOUS;[Title.GetBaseName]: Священная война;x
WAR_NAME_RELIGIOUS;$ORDER$ $FIRST_ADJ$ая Священная война за область $OTHER_TITLE$;x
CB_NAME_CRUSADE;[Title.GetBaseName]: $HOLY_WAR$;x
CB_NAME_EXCOMMUNICATED_RULER;Отлучённый от церкви правитель;x
WAR_NAME_EXCOMMUNICATED_RULER;$ORDER$ $FIRST_ADJ$о-$SECOND_ADJ$ая война с отлучённым от церкви правителем;x
CB_NAME_INDEPENDENCE;Независимость;x
WAR_NAME_INDEPENDENCE;$ORDER$ $FIRST_ADJ$ая война за независимость;x
CB_NAME_OVERTHROWRULER;Свержение правителя;x
WAR_NAME_OVERTHROWRULER;$ORDER$ Война против тирании правителя ($DEFENDER$);x
CB_NAME_SUCCESSION;Споры о престолонаследии;x
WAR_NAME_SUCCESSION;$ORDER$ $SECOND_ADJ$ая война за престолонаследие;x
CB_NAME_DEJUREBARONYCLAIM;[Title.GetBaseName]: де-юре претензия;x
WAR_NAME_DEJUREBARONYCLAIM;$ORDER$ $FIRST_ADJ$о-$SECOND_ADJ$ая война за подчинение области $OTHER_TITLE$;x
ON_CB_ADD_DESC;§YКогда мы объявим войну:§W\n;x
ON_CB_SUCCESS_DESC;§YЕсли мы победим в войне:§W\n;x
ON_CB_FAIL_DESC;§YЕсли мы заключим белый мир:§W\n;x
ON_CB_REVERSEDEMAND_DESC;§YЕсли мы потерпим поражение в войне:§W\n;x
ON_CB_ATTACKERDEATH_DESC;§YЕсли лидер атакующего альянса умрёт:§W\n;x
ON_CB_DEFENDERDEATH_DESC;§YЕсли лидер обороняющегося альянса умрёт:§W\n;x
ON_CB_THIRDPARTY_DESC;§YЕсли $CHARACTER$ умрёт:§W\n;x
CB_NAME_CLAIM_ALL;Настаивать на своих претензиях;x
WAR_NAME_CLAIM_LIEGE;$ORDER$ Война за титул и земли области $OTHER_TITLE$ (инициатор - $ATTACKER$);x
claim_desc;Этот Casus Belli может использовать §Y$CLAIMANT$§! для подтверждения своих претензий на "§Y$TITLE$§!";x
claim_on_liege_desc;Этот Casus Belli может использовать §Y$CLAIMANT$§! для подтверждения претензий на "§Y$TITLE$§!";x
other_claim_on_liege_desc;Этот Casus Belli может использовать §Y$PRESSER$§! для подтверждения претензий на "§Y$TITLE$§!" (претендент - §Y$CLAIMANT$§!);x
invasion_desc;§Y$CLAIMANT$§! имеет право на вторжение в государство §Y$TITLE$§!. В случае успеха будут приобретены права на все занятые в настоящее время владения.;x
religious_desc;§Y$CLAIMANT$§! может использовать этот Casus Belli, чтобы захватить титулы и земли, удерживаемые неверным правителем (§Y$TARGET$§!), в де-юре пределах государства "§Y$TITLE$§!".;x
excommunicated_ruler_desc;§Y$TARGET$§! - отлучённый от церкви правитель. Это самый благочестивый повод для войны, какой только может быть!;x
bid_for_independence_desc;§Y$CLAIMANT$§! может попытаться объявить независимость от сюзерена (§Y$TARGET$§!);x
overthrow_ruler_desc;§Y$TARGET$§! пытаясь посадить человека (§Y$CLAIMANT$§!) в тюрьму, вызывает вооружённый конфликт.;x
dejure_county_claim_desc;§Y$TITLE$§! - де-юре вассал правителя §Y$CLAIMANT$§!, что является достаточным поводом для войны.;x
dejure_barony_claim_desc;§Y$TITLE$§! - де-юре вассал правителя §Y$CLAIMANT$§!, что является достаточным поводом для войны.;x
change_seniority_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на старшинство!;x
change_primogeniture_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на первородство!;x
change_feudal_elective_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на выборную монархию!;x
crusade_desc;§Y$CLAIMANT$§! может использовать этот Casus Belli для захвата всех титулов и земель, удерживаемых неверным правителем (§Y$TARGET$§!), в де-юре пределах государства §Y$TITLE$§!.;x
change_gavelkind_succession_law_desc;§Y$CLAIMANT$§! может объявить войну для изменения наследственного права в государстве §Y$TITLE$§! на равный раздел!;x
CB_NAME_GAVELKIND_SUCCESSION_LAW;Ввести Равный раздел;x
WAR_NAME_GAVELKIND_SUCCESSION_LAW;$ORDER$ $SECOND_ADJ$ая гражданская война за равный раздел при наследовании;x
lower_crown_authority_law_desc;§Y$CLAIMANT$§! может объявить войну для того, чтобы понизить Авторитет Короны в государстве §Y$TITLE$§!;x
CB_NAME_LOWER_CROWN_AUTHORITY_LAW;Понижение Авторитета Короны;x
WAR_NAME_LOWER_CROWN_AUTHORITY_LAW;$ORDER$ $SECOND_ADJ$ая гражданская война за понижение Авторитета Короны;x
SEARCH_ALL;Все;x
SEARCH_REALM;Наши земли;x
SEARCH_VASSALS;Вассалы;x
CHAR_MARRIED;В браке;x
CHAR_UNMARRIED;Не в браке;x
FILTER_YES;Да;x
FILTER_NO;Нет;x
FILTER_ANY;Всё равно;x
FILTER_RULER;Правитель;x
FILTER_PRISON;В тюрьме;x
FILTER_GENDER;Пол;x
FILTER_MARRIAGE;В браке;x
FILTER_ADULT;Взрослый;x
FILTER_LANDED_DYNASTY;Великая дин.;x
CHAR_NAME;Имя;x
CHAR_BOTH;Всё равно;x
YOUR_RELATION;$RELATION$;x #Ваш(а)
YOU;Вы;x
CHARACTER_TOOLTIP;§Y[GetBestName]§!§P[GetHumanNameLine]§!§G[GetPlayerRelation]§!\n[GetHighestTitles];x
CHARACTER_TOOLTIP_DELAYED;[GetStatusInfo];x
no_tactic;Нет тактики;x
generic_skirmish_tactic;Тактика общей перестрелки;x
harass_tactic;Тактика изнурения;x
volley_tactic;Тактика залповой стрельбы;x
swarm_volley_tactic;Тактика встречного огня;x
swarm_tactic;Тактика роя;x
shieldwall_tactic;Стена щитов;x
fient_tactic;Осторожная тактика;x
prepare_tactic;Подготовка;x
charge_of_opportunity_tactic;Тактика атаки по возможности;x
charge_tactic;Тактика натиска;x
wait_tactic;Тактика выжидания;x
advance_tactic;Тактика наступления;x
awesome_advance_tactic;Устрашающее наступление;x
stand_fast_tactic;Удержание позиций;x
slow_advance_tactic;Медленное наступление;x
barrage_tactic;Тактика заграждения;x
raid_tactic;Тактика налётов;x
pursue_tactic;Тактика преследования;x
CHAR_BORN_AND_DEATH_DATE;[GetBornAndDeathDate];x
CHAR_INSTANT_PLAYER_OPINION;[GetInstantPlayerOpinion];x
CHAR_DELAYED_PLAYER_OPINION;[GetDelayedPlayerOpinion];x
CHAR_INSTANT_LIEGE_OPINION;[GetInstantLiegeOpinion];x
CHAR_DELAYED_LIEGE_OPINION;[GetDelayedLiegeOpinion];x
CHAR_DIPLOMACY;Дипломатия: §Y[GetDiplomacy]§W;x
CHAR_DIPLOMACY_BREAKDOWN;[GetDiplomacyBreakdown];x
CHAR_MARTIAL;Воинское искусство: §Y[GetMartial]§W;x
CHAR_MARTIAL_BREAKDOWN;[GetMartialBreakdown];x
CHAR_STEWARDSHIP;Управление: §Y[GetStewardship]§W;x
CHAR_STEWARDSHIP_BREAKDOWN;[GetStewardshipBreakdown];x
CHAR_INTRIGUE;Интрига: §Y[GetIntrigue]§W;x
CHAR_INTRIGUE_BREAKDOWN;[GetIntrigueBreakdown];x
CHAR_LEARNING;Образованность: §Y[GetLearning]§W;x
CHAR_LEARNING_BREAKDOWN;[GetLearningBreakdown];x
CHAR_PRIMARY_TITLES;[GetPrimaryTitles];x
CHAR_ONLY_DYNASTYNAME;[GetOnlyDynastyName];x
CHAR_DEBUG_INFO;[GetStatusInfo];x
CHAR_FULLNAME;[GetFullName];x
CHAR_DEMESNESIZERATIO;[GetDemesneSizeRatio];x
CHAR_MONTHLY_INCOME;[GetMonthlyIncome];x
CHAR_MONTHLY_PRESTIGE;[GetMonthlyPrestige];x
CHAR_MONTHLY_PRESTIGE_BREAKDOWN;[GetMonthlyPrestigeBreakdown];x
CHAR_MONTHLY_PIETY;[GetMonthlyPiety];x
CHAR_MONTHLY_PIETY_BREAKDOWN;[GetMonthlyPietyBreakdown];x
alpha_story_load;Тестовая история;x
alpha_story_title;Тестирование истории;x
alpha_story_desc;Тут может быть описание истории, если она - реальная...;x
swedish;Шведск;x
norwegian;Норвежск;x
danish;Датск;x
german;Немецк;x
english;Английск;x
saxon;Англосаксонск;x
dutch;Голландск;x
#frankish;Франкск;x
norman;Нормандск;x
italian;Итальянск;x
occitan;Окситанск;x
basque;Баскск;x
castillan;Кастильск;x
catalan;Каталонск;x
portuguese;Португальск;x
armenian;Армянск;x
abghazian;Абхазск;x
greek;Греческ;x
alan;Аланск;x
georgian;Грузинск;x
irish;Ирландск;x
scottish;Шотландск;x
welsh;Валлийск;x
breton;Бретонск;x
finnish;Финск;x
lappish;Лопарск;x
ugricbaltic;Эстонск;x
komi;Коми-зырянск;x
lettigallish;Латгальск;x
lithuanian;Литовск;x
prussian;Прусск;x
turkish;Турецк;x
mongol;Монгольск;x
cuman;Половецк;x
pecheneg;Печенежск;x
bedouin_arabic;Бедуинск;x
levantine_arabic;Левантийск;x
egyptian_arabic;Египетск;x
andalusian_arabic;Андалусск;x
russian;Русск;x
#pommeranian;Поморянск;x
bohemian;Чешск;x
polish;Польск;x
croatian;Хорватск;x
serbian;Сербск;x
#romanian;Румынск;x
bulgarian;Болгарск;x
hungarian;Венгерск;x
persian;Персидск;x
ethiopian;Эфиопск;x
north_germanic;Северогерманская;x
central_germanic;Центральногерманская;x
west_germanic;Западногерманская;x
latin;Латинская;x
iberian;Иберийская;x
byzantine;Византийская;x
celtic;Кельтская;x
finno_ugric;Финно-угорская;x
baltic;Балтская;x
altaic;Алтайская;x
arabic;Арабская;x
east_slavic;Восточнославянская;x
west_slavic;Западнославянская;x
south_slavic;Южнославянская;x
magyar;Мадьярская;x
iranian;Иранская;x
east_african;Восточно-африканская;x
ACTOR_EXTRA;[ActorExtra.GetBestName];x
RECIPIENT_EXTRA;[RecipientExtra.GetBestName];x
GETISVALIDDESC;[GetIsValidDesc];x
THIRDPARTYTITLE;[ThirdPartyTitle.GetFullName];x
DIPLOOPENING_RELATIVE;Дорог. $RELATION$,\n;x
DIPLOOPENING_OTHER;$ADJ$ $TO$,\n;x
DIPLOOPENING_ABOVE_LIEGE;$FOA$,\n;x
DIPLOOPENING_LIEGE;Ваша Милость,\n;x #Мой господин
DIPLOWINDOW_ACCEPT;Принять;x
DIPLOWINDOW_REJECT;Отклонить;x
GREET_ADJ_BAD_0;Презрен.;x
GREET_ADJ_BAD_1;Несчастн.;x
GREET_ADJ_BAD_2;Прискорбн.;x
GREET_ADJ_BAD_3;Жалк.;x
GREET_ADJ_GOOD_0;Дорог.;x
GREET_ADJ_GOOD_1;Прекраснейш.;x
GREET_ADJ_GOOD_2;Ув.;x
GREET_ADJ_GOOD_3;Выдающ.;x
GREET_ADJ_GOOD_4;Героическ.;x
GREET_ADJ_GOOD_5;Превосходнейш.;x
DIPLOFLAVOR_INSULT_0;От Ирландии до Китая говорят о Ваших злодеяниях. ;x
DIPLOFLAVOR_INSULT_1;Ваш подлый характер - предмет греческих пьес. ;x
DIPLOFLAVOR_INSULT_2;Пусть живьем гниет твое тело. ;x
DIPLOFLAVOR_INSULT_3;Пусть твоя жизнь будет короткой и несчастной. ;x
DIPLOFLAVOR_INSULT_4;Пусть мудрость никогда не ускользает от Вас. ;x
DIPLOFLAVOR_INSULT_muslim_0;Будь прокляты твои потомки до седьмого колена. ;x
DIPLOFLAVOR_INSULT_muslim_1;Чтоб ты был живьем зашит в брюхе мертвого верблюда. ;x
DIPLOFLAVOR_INSULT_muslim_2;Пусть Аллах разрушит твой дом. ;x
DIPLOFLAVOR_INSULT_muslim_3;Ты - выродок паршивого пса! ;x
DIPLOFLAVOR_FLATTERY_0;Божья благодать на Вас и Ваш дом. ;x
DIPLOFLAVOR_FLATTERY_1;Легенды ходят о вашей мудрости и милосердии. ;x
DIPLOFLAVOR_FLATTERY_2;Мир Вам. ;x
DIPLOFLAVOR_FLATTERY_3;Желаю Вам жить в гармонии и процветании. ;x
tuberculosis;Чахотка;x
TUBERCULOSIS_INFO;Чахотка - это старое название туберкулеза;x
typhoid_fever;Брюшной тиф;x
TYPHOID_FEVER_INFO;Брюшной тиф свирепствует в этой области.;x
typhus;Сыпной тиф;x
TYPHUS_INFO;Свирепствует эпидемия сыпного тифа.;x
bubonic_plague;Бубонная чума;x
BUBONIC_PLAGUE_INFO;Бледный всадник принес Черную смерть в это графство.;x
measles;Корь;x
MEASLES_INFO;В этом графстве бушует эпидемия кори.;x
small_pox;Оспа;x
SMALL_POX_INFO;Оспа нанесла удар по этому графству, убив почти половину инфицированных.;x
TIMELEFT;$MONTHS$ месяцев осталось;x
COVERAGE;Вспышка заболевания затронула $NUM$ провинций;x
PROVINCE_HAS_DISEASE;Есть вспышки заболевания $DISEASE$;x
PROVINCE_DOES_NOT_HAVE_DISEASE;Нет вспышек заболевания $DISEASE$;x
PROVINCE_HAS_ANY_DISEASE;Есть вспышка любого заболевания;x
PROVINCE_DOES_NOT_HAVE_ANY_DISEASE;Нет вспышек никаких заболеваний;x
CK2DLC001;Dynasty Coat of Arms Pack 1 (дополнение);x
CK2DLC001_DESC;Описание дополнения "Dynasty Coat of Arms Pack 1";x
CK2DLC002;Mongolian Faces Pack (дополнение);x
CK2DLC002_DESC;Описание дополнения "Mongolian Faces Pack";x
DYNATREE_TOTALMEMBERS;Всего членов: $TOTAL$;x
DYNATREE_HOUSEOF;Династия $HOUSENAME$;x
DYNATREE_LIVINGMEMBERS;Живых: $LIVING$;x
DYNATREE_GOTOHEAD;К главе династии;x
DYNATREE_GOTOFOUNDER;К основателю династии;x
DYNATREE_TOGGLETREE;Переключать между фамильным/династическим родословным деревом;x
