#CODE;RUSSIAN;x
EVTDESC_WOL_10102;[Root.PrimaryTitle.GetFOA], как [From.GetJobTitle] я не могу не сообщить Вам, что появилась прекрасная возможность привлечь богатства и экзотические товары в нашу страну, установив новый торговый путь. Тем не менее, чтобы это осуществить, необходима дорогостоящая экспедиция, но эти затраты окупятся многократно.;x
EVTOPTA_WOL_10102;Что ж, пусть будет экспедиция.;x
EVTOPTB_WOL_10102;Я найду деньгам применение получше.;x
EVTDESC_WOL_10103;Пришло время снарядить караван для торговой экспедиции. Вы присматриваетесь к вьючным животным - они довольно крепки и выносливы, но дорого стоят.;x
EVTOPTA_WOL_10103;Я куплю их.;x
EVTOPTB_WOL_10103;Найму бандитов, чтобы их украсть.;x
EVTOPTC_WOL_10103;Честно говоря, экспедиция мне не по карману.;x
EVTDESC_WOL_10104;Настало время снарядить корабль для экспедиции. Капитан порта показывает большой грузовой корабль, который был бы идеален для этой цели, но слишком дорого стоит.;x
EVTOPTA_WOL_10104;Я куплю этот корабль.;x
EVTOPTB_WOL_10104;Найму бандитов, чтобы украсть корабль.;x
EVTOPTC_WOL_10104;Честно говоря, экспедиция мне не по карману.;x
EVTDESC_WOL_10105;Вести о том, что Вы планируете путешествие, распространились по стране и несколько священнослужителей прибыли к Вашему двору. Они предложили Вам финансовую поддержку в обмен на возможность сопровождать Вас в экспедиции и посетить чужеземные государства.;x
EVTOPTA_WOL_10105;Почту за честь.;x
EVTOPTB_WOL_10105;Лишние глаза и уши в этом деле мне ни к чему.;x
EVTDESC_WOL_10106;Духовенство, сопровождающее Вас в путешествии, нервно реагирует на присутствие в Вашей команде воров и бандитов, и продолжает говорить, что [Root.Religion] решительно осуждает сотрудничество с такими людьми.;x
EVTOPTA_WOL_10106;Сожалею, что так вышло.;x
EVTOPTB_WOL_10106;Мы помогаем им исправиться и стать лучше.;x
EVTDESC_WOL_10107;Вести о том, что [From.GetTitledFirstName] планирует установить новый торговый маршрут, достигли Вашего двора. Поскольку он пролегает через зону Вашего влияния, Вы можете потребовать некоторую "компенсацию" в свою пользу.;x
EVTOPTA_WOL_10107;Попросим у них деньги.;x
EVTOPTB_WOL_10107;Это их право.;x
EVTDESC_WOL_10108;[Root.PrimaryTitle.GetFOA],\nНам стало известно о Ваших планах установить новый торговый маршрут в непосредственной близости от нас. Надеюсь, подобное вмешательство в наши дела будет в должной мере компенсировано, и [From.GetTitle.GetAdjective]ие интересы будут учтены.\nПодпись:\n [From.GetTitledFirstName];x
EVTOPTA_WOL_10108;Думаю, этой суммы будет достаточно.;x
EVTOPTB_WOL_10108;Это не Ваше дело.;x
EVTDESCA_WOL_10109;[Root.PrimaryTitle.GetFOA],\nРазумеется, Вы получите достойную компенсацию за вмешательство в Ваши интересы.\nПодпись:\n [From.GetTitledFirstName];x
EVTDESCB_WOL_10109;[Root.PrimaryTitle.GetFOA],\nВаше негодование объяснимо, но неправомерно. Соглашения соседнего суверенного государства Вас не касаются.\nПодпись:\n [From.GetTitledFirstName];x
EVTOPTA_WOL_10109;Превосходно!;x
EVTOPTB_WOL_10109;Неслыханная наглость!;x
EVTDESCA_WOL_10110;Бандиты, которых Вы наняли украсть вьючных животных, провалили свою миссию. Но что ещё хуже, их арестовали, и они выдали Вас как своего заказчика. Экспедиция отменяется.;x
EVTDESCB_WOL_10110;Бандиты, которых Вы наняли украть корабль, провалили свою миссию. Но что ещё хуже, их арестовали, и они выдали Вас как своего заказчика. Экспедиция отменяется.;x
EVTOPTA_WOL_10110;Седьмое пекло!;x
EVTDESC_WOL_10111;Пришло время начать экспедицию за экзотическими товарами, и, если повезёт, прибылью.;x
EVTOPTA_WOL_10111;Вперёд навстречу приключениям!;x
EVTDESC_WOL_10114;Экспедиция наконец достигла пункта назначения - [From.GetTitledFirstName], правитель этих земель, ожидает Вас у себя при дворе. Ваш управляющий напоминает о подарке в знак дружбы между странами. Как дар следует преподнести?;x
EVTOPTA_WOL_10114_HORSES;Лучших лошадей.;x
EVTOPTA_WOL_10114_ELEPHANT;Могучего слона.;x
EVTOPTA_WOL_10114_WARRIORS;Дюжину лучших воинов.;x
EVTOPTA_WOL_10114_CAMELS;Дюжину крепких верблюдов.;x
EVTOPTB_WOL_10114;Сундук лучшей одежды.;x
EVTOPTC_WOL_10114;Мешок редких трав.;x
EVTOPTD_WOL_10114;Мой визит - сам по себе подарок.;x
EVTDESC_WOL_10116;Вы не можете не заметить, что [From.GetBestName] наливается гневом при виде того, как Ваш управляющий, [steward.GetBestName], пожирает ужин по-варварски, голыми руками.;;x
EVTOPTA_WOL_10116;Так [steward.GetSheHe] чтит то, что даёт [steward.GetHerHim] [steward.Religion.GetRandomGodName].;x
EVTOPTB_WOL_10116;Прошу, простите [steward.GetHersHis], [steward.GetHerHim] не достаёт манер.;x
EVTOPTC_WOL_10116;Я тоже хочу есть.;x
EVTDESCA_WOL_10120;Чем больше [From.GetBestName] и Вы обсуждаете торговые соглашения, тем яснее понимаете, что Вас объединяет гораздо большее чем обычные дела.;x
EVTDESCB_WOL_10120;Спустя долгие часы обсуждений будущих торговых операций, Вы и [From.GetBestName] наконец приходите к соглашению, которое устраивает всех.;x
EVTDESCC_WOL_10120;Переговоры внезапно прекращаются - [From.GetBestName] бьёт кулаком по столу. Похоже [From.GetSheHe] больше не может терпеть Ваше присутствие, и когда Вы уходите, слышите лишь "[GetFromRootInsult]" в свой адрес.;x
EVTOPTA_WOL_10120;Хороший договор между хорошими друзьями!;x
EVTOPTB_WOL_10120;Выгодная сделка.;x
EVTOPTC_WOL_10120;Думаю, это случилось, когда...;x
EVTDESC_WOL_10125;Успешно установив новый торговый путь, Вы с триумфом вернулись и тут же продали свой товар с большой прибылью. Новые связи, несомненно, будут приносить богатство стране ещё долгое время.;x
EVTOPTA_WOL_10125;Денег много не бывает.;x
EVTDESC_WOL_10128;Торговая экспедиция завершилась неудачей, Вам не удалось заключить сделку, что негативно отразилось не только на Вашей стране, но и на ближайших соседях.;x
EVTOPTA_WOL_10128;Поражение - тоже ценный опыт.;x
EVTDESC_WOL_10118;[From.GetTitledFirstName] знает толк в запутанных корридорах, Вы долго и бесцельно бродите по ним, уже не помня зачем и куда направлялись, и вдруг слышите оживленный спор за углом - священнослужители Вашей экспедиции вступили в жаркие теологические дебаты с местным аристократом. Это может поставить под угрозу всё предприятие!;x
EVTOPTA_WOL_10118;Заканчивайте этот балаган!;x
EVTOPTB_WOL_10118;Спокойно, Вы говорите об одном разными словами.;x
EVTOPTC_WOL_10118;Это ересь! Такие высказывания недопустимы.;x
EVTOPTD_WOL_10118;Иноверцам не понять истинное учение.;x
EVTDESC_WOL_10126;Ваш [steward.GetJobTitle] принёс богатство нашей стране, снарядив торговую экспедицию, и теперь возможно ожидает небольшую премию в знак Вашей благодарности.;x
EVTOPTA_WOL_10126;[From.GetSheHeCap] получит достойную награду.;x
EVTOPTB_WOL_10126;Это всего лишь [From.GetHersHis] работа.;x
EVTDESC_WOL_10123;При дворе чужеземцев мне довелось провести некоторое время в обсуждении того, как лучше организовать их администрацию. Удивительно, насколько иначе у них всё устроено.;x
EVTOPTA_WOL_10123;Эти приёмы помогут мне в управлении финансами.;x
EVTDESC_WOL_10130;[Root.County.GetAdjective]ий торговый путь остро нуждается в новом снаряжении и вьючных животных для продолжения своей деятельности.;x
EVTDESC_WOL_10131;[Root.County.GetAdjective]ий торговый путь остро нуждается в новых кораблях и снаряжении для продолжения своей деятельности.;x
EVTOPTA_WOL_10130;Торговля должна продолжаться.;x
EVTOPTB_WOL_10130;Это слишком дорого.;x
EVTDESC_WOL_10200;Вы провели множество бессонных ночей, зарисовывая планы различных стоительных проектов, пока наконец не пришли к идее, которая воистину раскроет Ваш архитектурный талант - огромная башня, которая затмит своим величием всё вокруг.;x
EVTOPTA_WOL_10200;Это будет грандиозно!;x
EVTOPTB_WOL_10200;Но сейчас явно не до того.;x
EVTDESC_WOL_10201;Строительство башни предполагает найм каменщика, который бы смог воплотить в жизнь её прочность и красоту. Осталось найти этого каменщика.;x
EVTOPTA_WOL_10201;Я знаю мастера с подходящими навыками.;x
EVTOPTB_WOL_10201;Любой каменщик справится с этим.;x
EVTDESC_WOL_10202;Весть о Вашем строительном проекте разнеслась по всей стране. Многих впечатлил масштаб будущей башни, другие считают, что проект невозможно реализовать.;x
EVTOPTA_WOL_10202;Скоро вы всё увидите сами.;x
EVTDESCB_WOL_10204;[From.GetBestName] пришёл к Вам, чтобы отчитаться о способах реализации плана по строительству башни. Он говорит, что проект очень сложный и требует особого подхода, поэтому просит у Вас дополнительную плату помимо той, которую уже получил. Странно, учитывая, сколько времени он проводит в компании прекрасных девушек при дворе.;x
EVTDESCA_WOL_10204;[From.GetBestName] долго и упорно трудился над способами реализации плана строительства башни. Сегодня мешки под его глазами напугали Вас, когда он пришёл просить о дополнительной плате - он сказал, что его семья нуждается в поддержке, чтобы ухаживать за больным отцом.;x
EVTOPTA_WOL_10204;Хорошо, но убедись, что справишься с задачей.;x
EVTOPTB_WOL_10204;Я не собираюсь оплачивать твои похождения.;x
EVTOPTC_WOL_10204;Хорошо, но убедись, что справишься с задачей.;x
EVTOPTD_WOL_10204;Я плачу тебе за работу, вот иди и работай!;x
EVTDESC_WOL_10205;Прежде чем приступить к постройке столь большого сооружения необходимо убедиться, что для этого достаточно качественного камня. Ваш упраляющий советует купить камень у надежного торгового партнёра, хотя регион в целом может извлечь выгоду, если будет иметь каменоломню поблизости.;x
EVTOPTA_WOL_10205;Купим камень.;x
EVTOPTB_WOL_10205;Построим каменоломню.;x
EVTOPTC_WOL_10205;Можно взять камень из старых построек.;x
EVTDESC_WOL_10206;На строительстве великой [This.Capital.County.GetAdjective]ой башни несколько рабочих погибли во время подъема гранитной плиты. Они стояли прямо под ней, и канаты не выдержали нагрузку. Теперь местные жители требуют усиления мер безопасности, специальных тренировок и компенсации семьям погибших.;x
EVTOPTA_WOL_10206;Крестьяне - лишь расходный материал.;x
EVTOPTB_WOL_10206;Соболезную семьям погибших. Я всё возмещу.;x
EVTDESC_WOL_10207;Спустя десятилетия непрерывной работы [Root.County.GetAdjective]ая каменоломня закрывается из-за истощения каменного карьера.;x
EVTOPTA_WOL_10207;Очень плохо.;x
EVTDESC_WOL_10210;[From.GetBestName] встречает Вас при дворе крайне встревоженно, возмущаясь тем, что Ваша башня теперь простирается выше любого храма страны. Чуть не сорвавшись на крик, [From.GetSheHe] выражает свой протест: "Это возмутительно и совершенно недопустимо! Вы не сможете таким способом достичь Небес! Это сфера духовного, священного!";x
EVTOPTA_WOL_10210;Займитесь лучше своими... пыльными свитками.;x
EVTOPTB_WOL_10210;Думаю, можно немного "урезать" её высоту.;x
EVTOPTC_WOL_10210;Я лишь делаю то, что [Root.Religion.GetHighGodName] повелел мне.;x
EVTOPTD_WOL_10210;*надо избавиться от н[From.GetHersHis]*;x
EVTTOOLTIPWOL10210;§Y[From.GetBestName]§! заманится на вершину башни.;x
EVTDESC_WOL_10212;[From.GetBestName] следует за мной на вершину башни - мне удалось убедить [From.GetHersHis] осмотреть строение прежде чем выносить суждения. Вид сверху убийственно прекрасен, и [From.GetName] вскоре ощутит это в буквальном смысле.;x
EVTOPTA_WOL_10212;Осторожно!;x
EVTTOOLTIPWOL10212;[Root.GetName] толкает человека по имени [From.GetName].;x
EVTDESC_WOL_10214;Выставив руки вперёд и сосредотив вес своего тела позади своей жертвы, Вы собрались с силами, не ожидая, что [From.GetBestName] разрушит Ваши планы столкнуть [From.GetHersHis] с башни своим внезапным манёвром - заметив монету на полу, [From.GetSheHe] наклоняется, чтобы поднять её, и Вы падаете вниз, простирая руки к своей гибели.;x
EVTOPTA_WOL_10214;НЕЕЕЕТ!;x
EVTDESC_WOL_10215;Пока [From.GetBestName] наслаждается прекрасным видом, Вы легонько толкаете [From.GetHersHis] с вершины башни.;x
EVTOPTA_WOL_10215;Ой.;x
EVTDESC_WOL_10216;Великая башня, которую Вы планировали построить долгие годы, наконец-то закончена. Столь грандионзное сооружение заметно издалека, оно поражает своими масштабами и наводит ужас от мыслей о могуществе, которым должен обладать тот, кто создал её. Процесс строительства научил Вас многому о сооружениях, которые переживут всех нас и обеспечат защитой от армий врага.;x
EVTOPTA_WOL_10216;Полагаю, я - профессионал в своём деле.;x
EVTOPTB_WOL_10216;Это всего лишь хобби, не более.;x
EVTDESCA_WOL_10217;Ваша гордость, [Root.County.GetAdjective]ая башня стала наклоняться. Люди сплетничают за моей спиной, высмеивая её. Единственное, что превосходит этот позор - страх того, что башня упадёт.;x
EVTDESCB_WOL_10217;Вы уже знаете, что прежде чем [Root.County.GetAdjective]ие земли стали Вашими, они навсегда обрели известность, благодаря башне, и её создателю, известному как [tower_founder.GetBestName]. Теперь же эта башня стала наклоняться и люди беспокоятся, что она упадёт в любой момент.;x
EVTOPTA_WOL_10217;Проклятые каменщики!;x
EVTOPTB_WOL_10217;Криворукие бездельники!;x
EVTOPTC_WOL_10217;К несчастью, это моя вина.;x
EVTOPTD_WOL_10217;Весьма прискорбно. Это хорошая башня.;x
EVTDESC_WOL_10218;Угол наклона башни растёт изо дня в день. Возможно, укрепление конструкции спасёт её?;;x
EVTOPTA_WOL_10218;Я спасу эту башню любой ценой!;x
EVTOPTB_WOL_10218;Делайте, что нужно. Спасите башню.;x
EVTOPTC_WOL_10218;Я уповаю на судьбу.;x
EVTDESCA_WOL_10219;Теперь башня укреплена, и её наклон не будет нарастать, я надеюсь. Однако, то, как она наклонена сейчас напоминает о моём позоре.;x
EVTDESCB_WOL_10219;Теперь башня укрепена, и, надеюсь, её наклон не будет нарастать, но то, как она уже выглядит придаёт ей странный вид.;x
EVTOPTA_WOL_10219;По крайней мере, она не упадёт кому-нибудь на голову.;x
EVTDESC_WOL_10220;Вы проснулись среди ночи от жуткого грохота, сопровождающегося всеобщей тряской. Бросившись к окну, Вы подтвердили свои худшие опасения - "падающая" башня обрушила всю свою мощь на ближайшие постройки. Те дома, которые не раздавило сразу, были уничтожены градом тысяч гранитных блоков.;x
EVTOPTA_WOL_10220;Надеюсь, никто не пострадал.;x
EVTDESCA_WOL_10221;Вас проинформировали о том, что иностранный представитель прибыл с визитом в Вашу страну, после чего Вы поспешили лично поприветствовать его, но не успев вымолвить и слова, услышали вопрос: "Где же [tower_founder.GetBestName], блестящий ум, стоящий за этой потрясающей работой? Я хорошо заплачу за право лично встретиться с этим человеком." - выпалил он, не отрывая взгляда от "падающей" башни.;x
EVTDESCB_WOL_10221;Вас проинформировали о том, что иностранный представитель прибыл с визитом в Вашу страну, после чего Вы поспешили лично поприветствовать его, но не успев вымолвить и слова, услышали вопрос: "Где же [tower_founder.GetBestName], блестящий ум, стоящий за этой потрясающей работой? А эта наклонная дверь и искривлённая лестница - как это необычно! Я хорошо заплачу за право лично встретиться с этим человеком." - выпалил он, не отрывая взгляда от "падающей" башни.;x
EVTDESCC_WOL_10221;Вас проинформировали о том, что иностранный представитель прибыл с визитом в Вашу страну, после чего Вы поспешили лично поприветствовать его, но не успев вымолвить и слова, услышали вопрос: "Где же [stonemason.GetBestName], блестящий ум, стоящий за этой потрясающей работой? Я хорошо заплачу за право лично встретиться с этим человеком." - выпалил он, не отрывая взгляда от "падающей" башни.;x
EVTDESCD_WOL_10221;Вас проинформировали о том, что иностранный представитель прибыл с визитом в Вашу страну, после чего Вы поспешили лично поприветствовать его, но не успев вымолвить и слова, услышали вопрос: "Где же [stonemason.GetBestName], блестящий ум, стоящий за этой потрясающей работой? А эта наклонная дверь и искривлённая лестница - как это необычно! Я хорошо заплачу за право лично встретиться с этим человеком." - выпалил он, не отрывая взгляда от "падающей" башни.;x
EVTOPTA_WOL_10221;Эммм... Разумеется. Его сейчас *кхмм* приведут...;x
EVTOPTB_WOL_10221;Я немедленно пошлю за ним.;x
EVTOPTC_WOL_10221;Его здесь нет. У него важные дела.;x
EVTOPTD_WOL_10221;Вы говорите с ним прямо сейчас.;x
EVTOPTE_WOL_10221;Это чудо было построено до моего правления.;x
EVTOPTF_WOL_10221;Эммм... Разумеется. Его сейчас *кхмм* приведут...;x
EVTDESC_WOL_10300;Вы проснулись и подошли к окну встретить первые лучи солнца, и столкнулись с неприятной действительностью - Ваш сад годами был в запустении, его непроходимые заросли стали Вашим позором. Сорняки по колено покрыли землю, а лоза, опутывающая всё вокруг, сделала некогда прекрасный пейзаж непроходимым. С этим нужно что-то делать.;x
EVTOPTA_WOL_10300;Здесь будет настоящий сад с лабиринтом!;x
EVTOPTB_WOL_10300;Но у меня совсем нет времени.;x
EVTDESC_WOL_10301;Довольно трудно очистить заросли для нового сада. Это займёт многие дни тяжкого труда прежде чем появится возможность приступить к сооружению лабиринта.;x
EVTOPTA_WOL_10301;Это сделаю я.;x
EVTOPTB_WOL_10301;Мне потребуется помощь.;x
EVTOPTC_WOL_10301;Слуги смогут это сделать.;x
EVTDESC_WOL_10302;Теперь, когда живая изгородь установлена, нужно дождаться пока она подрастёт. Можно уделить больше внимания другим деталям Вашего сада. Возможно, статуи в лабиринте - неплохая идея.;x
EVTOPTA_WOL_10302;Особенно стати моей семьи.;x
EVTOPTB_WOL_10302;Религиозные статуи подойдут.;x
EVTOPTC_WOL_10302;Тень листвы - лучшее украшение.;x
EVTDESC_WOL_10303;Любой достойный уважения сад заслуживает иметь фонтан. Вы можете установить его в своём саду, дабы показать щедрость и роскошь.;x
EVTOPTA_WOL_10303;Большой фонтан в центре.;x
EVTOPTB_WOL_10303;Это будет фонтан с вином.;x
EVTOPTC_WOL_10303;Не зам тратить на это деньги.;x
EVTDESC_WOL_10304;Пора заполнить Ваш сад местными и экзотическими растениями.;x
EVTOPTA_WOL_10304;Я закажу редкие цветы из далёких стран.;x
EVTOPTB_WOL_10304;Здешняя флора будет выглядеть гармоничнее.;x
EVTDESC_WOL_10305;В Вашем саду есть одно незанятое место. Некоторые считают, что оно идеально подойдет для уютной беседки.;x
EVTOPTA_WOL_10305;Романтично. Так и сделаю.;x
EVTOPTB_WOL_10305;Слишком приторно для меня.;x
EVTDESCA_WOL_10306;Ваш сад с лабиринтом наконец завершён. Дорогие и изысканные детали, искусная работа - всё это не осталось незамеченным, и Ваш сад прославился своим великолепием на всю страну. В процессе работы над садом, Вы постигли тонкости искусства украшения всего, что Вас окружает.;x
EVTDESCB_WOL_10306;Ваш сад с лабиринтом наконец завершён. Несомненно, лабиринт привлёк внимание людей по всей стране. В процессе работы над садом, Вы постигли тонкости искусства украшения всего, что Вас окружает, а Ваши отношения с людьми расцвели, как растения в Вашем саду.;x
EVTOPTA_WOL_10306;Это и есть процветание.;x
EVTOPTB_WOL_10306;Но и разрушение может быть приятным.;x
EVTDESC_WoL_7030;Моя жизнь похожа на жизнь любого другого - я преодолеваю препятствия на своём пути и делаю всё, что могу, чтобы достичь успеха в своих стремлениях. Но всё, что мы делаем видит [Root.Religion.GetHighGodName], и мы должны заботиться о влиянии, которое [Root.Religion.GetRandomEvilGodName] оказывает на нас.;x
EVTOPTA_WoL_7030;Во истину это так.;x
EVTOPTB_WoL_7030;Мне следует подумать над этим.;x
EVTOPTC_WoL_7030;От этих религиозных размышлений у меня голова болит.;x
EVTDESC_WoL_7042;Есть некоторые в Вашей стране, кто чтит других богов. Например, известно, что [From.GetTitledName] открыто исповедует [From.Religion.GetName]. Иногда Вы думаете, как [Root.Religion.GetRandomGodName] относится к Вашей связи с такими людьми.;x
EVTOPTA_WoL_7042;У нас больше общего, чем различий.;x
EVTOPTB_WoL_7042;Меня не заботят их суеверия.;x
EVTDESC_WoL_7050;Вот уже долгое время Вы не ощущаете ни капли того, что [Root.Religion.GetRandomGodName] оказывает какое-либо влияние на Вас или участвует в Вашей жизни. Вы начинаете задумываться, действительно ли [Root.Religion.GetScriptureName] - источник истины или это лишь древние письмена, созданные хитрыми лжецами.;x
EVTOPTA_WoL_7050;[Root.Religion.GetHighGodName] мёртв!;x
EVTOPTB_WoL_7050;Богохульные мысли оставят меня рано или поздно.;x
EVTDESC_WoL_7060;[Root.Religion.GetName] полностью занимает Ваши мысли, Вы проводите долгие часы в чтении. [Root.Religion.GetScriptureName]... там содержится сакральный смысл, который необходимо понять. Но уже ясно одно - там не совсем то, что священники говорят в своих проповедях...;x
EVTOPTA_WoL_7060;У меня нет права спрашивать у них такое.;x
EVTOPTB_WoL_7060;Возможно, я неверно толкую эти слова.;x
EVTOPTC_WoL_7060;Шарлатаны!;x
EVTDESC_WoL_7070;Проведя годы в изучении принципов и убеждений, которые несёт [Root.Religion.GetName], я могу уверенно называть себя теологом.;x
EVTOPTA_WoL_7070;Я посвящу этому свою жизнь.;x
EVTOPTB_WoL_7070;Религия полезна и заслуживает изучения.;x
EVTOPTC_WoL_7070;Очень интересно, но жизнь этим не ограничивается.;x
EVTOPTD_WoL_4800;Теперь всё свободное время я посвящу играм!;x
apprentice_boardgamer;Начинающий игрок;x
apprentice_boardgamer_desc;Этот человек открыл в себе страсть к настольным играм.;x
EVTDESC_WoL_12001;Архитектор прибыл к Вашему двору с предложением. С Вашего позволения, он займётся постройкой нового замка в [From.County.GetAdjective]их землях. Он предлагает совершенно новый дизайн - потребуется меньше усилий и средств на постройку, и всё это без ущерба для обороноспособности.;x
EVTOPTA_WoL_12001;Приступайте к постройке!;x
EVTOPTB_WoL_12001;Мы не нуждаемся в его услугах.;x
castle_construction_begins;Строительство нового замка начато.;x
architect_refused;Вы отсылаете архитектора прочь.;x
EVTDESC_WoL_12002;Архитектор прибыл к Вашему двору с предложением построить новый замок в [From.County.GetAdjective]их землях. Проект, который он предлагает, требует меньше средств, чем обычно. Вы собираетесь дать свой ответ, но [Root.job_treasurer.GetFullName], Ваш [Root.GetTreasurerName], шепчет Вам на ухо: "Я знаю этого проходимца, ему нельзя верить".;x
EVTDESC_WoL_12003;Архитектор прибыл к Вашему двору с предложением построить новый замок в [From.County.GetAdjective]их землях. Проект, который он предлагает, требует меньше средств, чем обычно. Вы собираетесь дать свой ответ, но [Root.job_treasurer.GetFullName], Ваш [Root.GetTreasurerName], шепчет Вам на ухо: "Я знаю этого человека - ему можно верить".;x
EVTDESC_WoL_12004;Ваша стража схватила архитектора, нанятого для постройки [FromFrom.County.GetAdjective]ого замка, при попытке скрыться с золотом, которое Вы ему дали. Негодяй спустил большую часть на выпивку и женщин, но остальное удалось вернуть. Похоже, никакого замка не будет.;x
EVTOPTA_WoL_12004;В подземелье его!;x
EVTDESC_WoL_12005;Строительство [FromFrom.County.GetAdjective]ого замка осложнилось из-за нехватки материалов. Похоже, расходы, запланированные архитектором были несколько... оптимистичны. Нам нужно больше средств.;x
EVTOPTA_WoL_12005;Проклятье! Дайте им столько золота, сколько нужно.;x
EVTOPTB_WoL_12005;Остановите строительство... Сбережём, что осталось.;x
construction_ceases;Строительство замка приостановлено.;x
EVTDESC_WoL_12006;[FromFrom.County.GetAdjective]ий замок завершён, его возведение потребовало даже меньше средств чем планировалось! Излишки материалов проданы с выгодой для Вас.;x
EVTOPTA_WoL_12006;Превосходно!;x
EVTDESC_WoL_12007;[FromFrom.County.GetAdjective]ий замок завершён в срок. Он прочен, устойчив и достойно смотрится.;x
EVTOPTA_WoL_12007;Не плохо.;x
